accelX,accelY,accelZ
-0.045166016,-0.99053955,0.007019043
-0.044921875,-0.9805298,-0.016906738
-0.080078125,-1.1499634,0.101989746
-0.08081055,-0.92803955,0.07635498
-0.07543945,-0.89801025,0.057556152
-0.03515625,-0.98638916,0.022644043
-0.10620117,-1.0901489,0.070739746
-0.010009766,-1.1177368,-0.050842285
0.1586914,-1.1221313,0.00018310547
0.36645508,-0.9194946,0.04437256
0.20361328,-1.1392212,0.10296631
0.016601562,-0.8218384,0.06121826
0.103271484,-0.81500244,0.06121826
-0.0031738281,-0.75494385,0.11883545
0.12646484,-1.0440063,0.15447998
-0.19702148,-1.4956665,0.0026245117
-0.033691406,-0.9212036,-0.03643799
0.091552734,-1.1633911,-0.23590088
-0.057128906,-1.1223755,-0.07720947
0.0637207,-0.79888916,-0.032043457
-0.10546875,-0.6453247,0.038513184
-0.012451172,-0.74835205,0.0099487305
-0.16235352,-1.2522583,0.08538818
0.51123047,-1.1309204,-0.20147705
0.24682617,-1.5923462,-0.23614502
0.3022461,-1.0198364,0.019226074
-0.056152344,-0.77667236,0.050964355
-0.024169922,-0.5310669,0.13494873
0.012939453,-0.74346924,0.117126465
0.22192383,-1.4141235,0.2543335
-0.3310547,-1.2427368,-0.32086182
0.42797852,-1.072815,-0.3399048
0.0715332,-1.4011841,-0.23712158
-0.017333984,-0.68585205,-0.06378174
0.049560547,-0.6226196,0.0053100586
-0.26660156,-0.5484009,0.023620605
-0.10424805,-1.3462524,0.0036010742
0.05102539,-1.536438,-0.33306885
0.77319336,-1.0567017,-0.14849854
0.203125,-1.1140747,-0.06573486
-0.083496094,-0.8574829,0.022399902
0.10620117,-0.54278564,0.07196045
-0.060058594,-0.6397095,0.14422607
0.24072266,-1.3308716,0.10418701
-0.6140137,-1.5547485,-0.1428833
0.3095703,-0.9776001,-0.3423462
0.020507812,-1.3008423,0.08709717
0.05493164,-0.7034302,-0.070373535
-0.0068359375,-0.69073486,0.005554199
-0.0126953125,-0.5996704,-0.026428223
-0.16870117,-1.3755493,0.03656006
-0.033691406,-1.2700806,-0.27008057
0.810791,-0.7805786,-0.08843994
0.011962891,-1.3081665,-0.0725708
0.040527344,-0.9680786,0.12957764
0.033203125,-0.52349854,0.047302246
-0.10644531,-0.6577759,0.1864624
0.25878906,-1.0945435,0.17425537
-0.37524414,-1.4707642,-0.008605957
0.2529297,-0.9468384,-0.20098877
0.13110352,-1.3989868,-0.03668213
0.040771484,-0.87164307,-0.1116333
0.0073242188,-0.6655884,0.02923584
-0.052978516,-0.5545044,-0.030334473
-0.09692383,-1.1992798,0.030700684
0.022949219,-1.3982544,-0.14630127
0.81640625,-0.9302368,-0.015197754
0.0390625,-1.3186646,-0.15997314
0.08203125,-0.93170166,0.14178467
-0.07128906,-0.56427,0.07928467
-0.04321289,-0.6934204,0.19696045
0.12231445,-0.8965454,0.17962646
-0.4296875,-1.5498657,-0.009094238
0.44482422,-0.83306885,-0.28546143
-0.046142578,-1.522522,-0.13189697
0.16186523,-0.8604126,-0.13238525
-0.016113281,-0.53692627,0.00018310547
-0.095947266,-0.61187744,-0.010314941
-0.15600586,-1.1853638,-0.02520752
0.0017089844,-1.2407837,-0.03717041
0.58569336,-1.0979614,0.051696777
-0.053466797,-1.253479,-0.030334473
0.12207031,-0.99053955,0.15887451
-0.028808594,-0.4932251,0.022888184
0.012451172,-0.6856079,0.09051514
-0.09423828,-1.0181274,0.04168701
-0.1694336,-1.6567993,-0.013244629
-0.008300781,-0.9507446,-0.1843872
0.1694336,-1.4014282,-0.20904541
-0.0061035156,-0.9209595,-0.06378174
0.079833984,-0.7461548,-0.04107666
-0.07861328,-0.55426025,0.018005371
-0.012207031,-1.006897,-0.00030517578
-0.084472656,-1.4234009,0.07928467
0.33813477,-0.96661377,-0.059631348
0.328125,-1.2444458,-0.09234619
0.25463867,-0.94366455,0.016540527
-0.15258789,-0.9194946,0.08050537
0.103027344,-0.52301025,0.105895996
0.020996094,-0.79278564,0.15447998
0.21313477,-1.4463501,0.25042725
-0.008056641,-1.2888794,-0.3657837
-0.026367188,-1.0286255,-0.28692627
0.23339844,-1.0066528,-0.18487549
-0.119384766,-0.6104126,-0.035461426
0.08300781,-0.6668091,0.026306152
-0.08154297,-0.7210083,-0.034729004
-0.1484375,-1.3997192,0.0211792
0.37719727,-1.1362915,-0.28179932
0.39746094,-1.0745239,-0.20562744
0.103271484,-1.1304321,-0.019348145
-0.047607422,-0.83721924,0.086364746
-0.0087890625,-0.5322876,0.14276123
-0.034179688,-0.7359009,0.16082764
0.17822266,-1.2966919,0.09710693
-0.21923828,-1.4258423,-0.2041626
0.10644531,-1.0757446,-0.18096924
0.03100586,-1.0598755,-0.124816895
-0.13183594,-0.72491455,-0.055236816
-0.013671875,-0.72613525,0.0026245117
-0.018554688,-0.6865845,0.00018310547
-0.19458008,-1.2276001,0.038269043
0.47094727,-1.3411255,-0.1350708
0.3322754,-1.1345825,-0.19952393
0.26416016,-1.0562134,0.042663574
-0.032226562,-0.880188,0.09100342
0.06958008,-0.4578247,0.13861084
-0.032714844,-0.71832275,0.1281128
0.2043457,-1.4465942,0.15716553
-0.31933594,-1.4585571,-0.32965088
0.1459961,-1.0195923,-0.19293213
0.2722168,-1.0205688,-0.2131958
-0.13671875,-0.7710571,0.01751709
-0.013183594,-0.68170166,0.0014038086
-0.084228516,-0.61602783,-0.0725708
-0.2644043,-1.444397,0.03729248
0.5114746,-1.7415161,-0.3086548
0.5649414,-0.92681885,-0.17559814
0.063964844,-0.95635986,-0.03326416
-0.037597656,-0.87872314,0.027526855
0.09057617,-0.49224854,0.16668701
-0.11816406,-0.80352783,0.18695068
0.36254883,-1.2512817,0.14984131
-0.23925781,-1.6323853,-0.41461182
0.20361328,-0.9319458,-0.15631104
0.14990234,-1.0125122,-0.14849854
-0.1538086,-0.64678955,-0.06695557
-0.005126953,-0.68927,0.03289795
-0.076416016,-0.71343994,-0.022033691
-0.18823242,-1.3240356,0.093444824
0.24121094,-1.30719,-0.20123291
0.6201172,-1.0029907,-0.003967285
0.12207031,-1.0864868,-0.13018799
-0.028076172,-0.99005127,0.11102295
0.07373047,-0.39019775,0.0848999
-0.009765625,-0.8171997,0.23577881
0.27490234,-1.2625122,0.050231934
-0.19628906,-1.5581665,-0.25054932
0.06958008,-0.80792236,-0.24664307
0.34814453,-1.4036255,-0.12286377
-0.0107421875,-0.8049927,-0.06939697
0.099853516,-0.6890259,0.007019043
-0.13598633,-0.53863525,-0.046203613
-0.083740234,-1.3633423,-0.009338379
-0.0690918,-1.3777466,-0.047912598
0.6755371,-0.93634033,-0.03253174
-0.015625,-1.3599243,-0.069885254
0.3034668,-0.9512329,0.04119873
-0.23779297,-0.7271118,0.0692749
0.01171875,-0.56256104,0.19232178
0.17504883,-0.94122314,0.21746826
-0.33935547,-1.5073853,0.25531006
0.06713867,-1.1018677,-0.3086548
0.0769043,-1.0999146,-0.20709229
0.2619629,-1.0723267,-0.20806885
-0.1821289,-0.70025635,-0.010803223
0.011230469,-0.57281494,0.02532959
