timestamp,accelX,accelY,accelZ
1727893373532,0.17675781,-0.85284424,-0.32818604
1727893373612,-0.109375,-0.9541626,-0.12628174
1727893373692,-0.14794922,-0.81915283,0.015563965
1727893373772,0.087890625,-0.7908325,0.08319092
1727893373852,-0.18017578,-1.0610962,0.1552124
1727893373932,-0.1340332,-1.1924438,0.057800293
1727893374012,-0.123046875,-1.4570923,-0.21246338
1727893374092,-0.19482422,-0.66900635,-0.1609497
1727893374172,-0.12866211,-0.80963135,-0.18048096
1727893374252,-0.13769531,-1.1709595,-0.14801025
1727893374332,-0.29760742,-0.68463135,-0.04937744
1727893374412,-0.20629883,-1.050354,0.03704834
1727893374492,-0.1730957,-0.9883423,0.0033569336
1727893374572,-0.23901367,-1.1885376,0.10784912
1727893374652,-0.08496094,-1.0569458,-0.19439697
1727893374732,0.046875,-0.9260864,-0.14019775
1727893374812,-0.22973633,-0.84576416,-0.0491333
1727893374892,-0.14794922,-0.7937622,0.050720215
1727893374972,-0.083496094,-0.9866333,0.21551514
1727893375052,-0.17895508,-0.831604,0.14129639
1727893375132,-0.17919922,-1.1043091,0.20770264
1727893375212,-0.3005371,-1.1675415,-0.15020752
1727893375292,-0.17236328,-1.0813599,-0.069885254
1727893375372,-0.123046875,-0.8272095,0.057800293
1727893375452,-0.17089844,-0.8179321,-0.024963379
1727893375532,-0.25927734,-0.8772583,-0.050598145
1727893375612,-0.3178711,-0.98516846,0.105651855
1727893375692,-0.2512207,-1.1121216,-0.0022583008
1727893375772,-0.2709961,-1.2844849,0.01361084
1727893375852,-0.0053710938,-0.9067993,-0.32769775
1727893375932,0.022460938,-0.91485596,-0.006164551
1727893376012,-0.15063477,-0.96661377,-0.062072754
1727893376092,-0.080566406,-0.8015747,0.050231934
1727893376172,-0.039794922,-0.9475708,0.16986084
1727893376252,-0.21655273,-0.94244385,0.101989746
1727893376332,-0.23046875,-1.2466431,0.09564209
1727893376412,0.043945312,-1.3335571,-0.31134033
1727893376492,-0.12475586,-0.79229736,-0.1795044
1727893376572,-0.08911133,-0.8689575,-0.097473145
1727893376652,-0.18188477,-0.94000244,-0.074035645
1727893376732,-0.25195312,-0.8135376,-0.078186035
1727893376812,-0.18774414,-0.9873657,-0.070617676
1727893376892,-0.21679688,-1.0422974,-0.04107666
1727893376972,-0.12426758,-1.5647583,-0.13604736
1727893377052,-0.06689453,-0.8435669,-0.22833252
1727893377132,0.008056641,-0.7896118,-0.031066895
1727893377212,-0.09399414,-0.96466064,0.003112793
1727893377292,-0.005859375,-0.9155884,0.0289917
1727893377372,-0.09301758,-0.9089966,0.10443115
1727893377452,-0.15722656,-1.0115356,0.09320068
1727893377532,-0.22045898,-1.3308716,0.054382324
1727893377612,0.11230469,-1.1426392,-0.25494385
1727893377692,-0.23535156,-0.8460083,-0.25274658
1727893377772,-0.095947266,-0.8765259,-0.026916504
1727893377852,-0.0793457,-0.9109497,-0.028381348
1727893377932,-0.30908203,-0.8196411,0.017028809
1727893378012,-0.18945312,-0.9885864,0.06048584
1727893378092,-0.23461914,-1.0706177,-0.035461426
1727893378172,-0.2866211,-1.22052,0.019714355
1727893378252,0.08666992,-1.0440063,-0.24371338
1727893378332,0.15405273,-0.83966064,-0.10064697
1727893378412,-0.24975586,-0.98394775,-0.038146973
1727893378492,-0.041992188,-0.81915283,0.08050537
1727893378572,-0.033447266,-0.94244385,0.11444092
1727893378652,-0.30395508,-1.0122681,0.007751465
1727893378732,-0.1459961,-1.1338501,0.14642334
1727893378812,-0.13134766,-1.0923462,-0.27374268
1727893378892,-0.14331055,-0.9351196,-0.23443604
1727893378972,-0.14697266,-1.0667114,-0.03375244
1727893379052,-0.076416016,-0.694397,-0.06866455
1727893379132,-0.2746582,-0.83966064,-0.028869629
1727893379212,-0.15649414,-1.0662231,0.09320068
1727893379292,-0.2553711,-0.95196533,-0.038635254
1727893379372,-0.30688477,-1.173645,0.07196045
1727893379452,-0.22753906,-1.1192017,0.042419434
1727893379532,0.055419922,-0.8755493,-0.27056885
1727893379612,0.08496094,-1.0408325,-0.17584229
1727893379692,-0.17651367,-1.0337524,-0.026428223
1727893379772,-0.18334961,-0.73809814,0.049987793
1727893379852,-0.071777344,-1.022522,0.16253662
1727893379932,-0.095458984,-0.90167236,0.14837646
1727893380012,-0.17749023,-1.2588501,0.09637451
1727893380092,0.00390625,-1.079895,-0.11968994
1727893380172,-0.2133789,-0.7866821,-0.08648682
1727893380252,-0.1418457,-1.0369263,0.007751465
1727893380332,-0.07421875,-0.77838135,-0.027648926
1727893380412,-0.3149414,-0.8526001,-0.012023926
1727893380492,-0.2265625,-1.0403442,0.07977295
1727893380572,-0.16186523,-0.9985962,0.009216309
1727893380652,-0.28271484,-1.3508911,0.101257324
1727893380732,0.010498047,-0.99102783,-0.2366333
1727893380812,0.048339844,-0.8843384,-0.093322754
1727893380892,-0.12597656,-1.015686,-0.0076293945
1727893380972,-0.17382812,-0.8477173,0.061950684
1727893381052,-0.11791992,-0.81378174,0.097351074
1727893381132,-0.13061523,-0.96588135,0.15618896
1727893381212,-0.1508789,-1.2578735,0.13031006
1727893381292,0.013671875,-1.3811646,-0.1296997
1727893381372,-0.24169922,-0.60821533,-0.22296143
1727893381452,-0.23950195,-0.91656494,-0.121398926
1727893381532,-0.107666016,-1.031311,-0.08380127
1727893381612,-0.33154297,-0.677063,-0.027160645
1727893381692,-0.25146484,-1.003479,0.04925537
1727893381772,-0.15332031,-1.0220337,-0.002746582
1727893381852,-0.32836914,-1.3508911,-0.02178955
1727893381932,-0.068115234,-1.024231,-0.32867432
1727893382012,0.14916992,-1.0095825,-0.11871338
1727893382092,-0.14916992,-0.8279419,-0.053527832
1727893382172,-0.17944336,-0.74468994,0.019714355
1727893382252,-0.13623047,-0.83795166,0.038757324
1727893382332,-0.1015625,-0.9763794,0.0016479492
1727893382412,-0.14770508,-1.2410278,0.09906006
1727893382492,-0.37304688,-1.0918579,0.10272217
1727893382572,0.042236328,-0.9299927,-0.27960205
1727893382652,-0.30615234,-1.0254517,-0.20806885
1727893382732,-0.08666992,-0.9360962,-0.10089111
1727893382812,-0.31469727,-0.7620239,-0.11480713
1727893382892,-0.17138672,-0.9175415,0.038269043
1727893382972,-0.29467773,-1.0127563,0.005065918
1727893383052,-0.25390625,-1.2127075,-0.06573486
1727893383132,-0.05102539,-1.2285767,-0.29180908
1727893383212,0.045654297,-0.7835083,-0.15631104
1727893383292,-0.17797852,-0.9578247,-0.20074463
1727893383372,-0.13208008,-0.8118286,-0.02935791
1727893383452,0.057861328,-0.89971924,0.043151855
1727893383532,-0.23510742,-0.8604126,0.08660889
1727893383612,-0.13867188,-1.0562134,0.03338623
1727893383692,-0.27246094,-1.31427,0.07659912
1727893383772,0.041503906,-0.9619751,-0.22589111
1727893383852,-0.21972656,-0.96832275,-0.20513916
1727893383932,-0.17871094,-0.93951416,-0.09674072
1727893384012,-0.17016602,-0.83477783,-0.059143066
1727893384092,-0.30810547,-0.86920166,0.00579834
1727893384172,-0.20410156,-0.9961548,0.0524292
1727893384252,-0.21240234,-1.0220337,0.05609131
1727893384332,-0.37402344,-1.1887817,0.04852295
1727893384412,0.0847168,-1.0557251,-0.21807861
1727893384492,-0.016845703,-0.75079346,-0.16656494
1727893384572,-0.22070312,-1.0320435,0.0053100586
1727893384652,-0.07373047,-0.8242798,0.0848999
1727893384732,-0.07446289,-0.8694458,0.13250732
1727893384812,-0.23803711,-0.93218994,0.09588623
1727893384892,-0.13110352,-1.2285767,0.2321167
1727893384972,-0.0048828125,-1.4085083,-0.26934814
1727893385052,-0.18286133,-0.6934204,-0.08648682
1727893385132,-0.1640625,-0.8652954,-0.08673096
1727893385212,-0.11254883,-1.0462036,-0.042785645
1727893385292,-0.26391602,-0.70098877,-0.049865723
1727893385372,-0.16723633,-1.171936,0.0016479492
1727893385452,-0.1965332,-1.0706177,-0.017150879
1727893385532,-0.2536621,-1.1463013,0.07513428
1727893385612,-0.05517578,-1.0332642,-0.22735596
1727893385692,0.12695312,-0.93048096,-0.066223145
1727893385772,-0.21679688,-0.9019165,-0.144104
1727893385852,-0.02734375,-0.86260986,0.09100342
1727893385932,-0.048339844,-0.8960571,0.13665771
1727893386012,-0.15112305,-0.92144775,0.09051514
1727893386092,-0.087402344,-1.1443481,0.18572998
1727893386172,-0.18139648,-1.1907349,-0.01373291
1727893386252,-0.014404297,-0.9702759,-0.30767822
1727893386332,-0.059814453,-0.86016846,-0.093322754
1727893386412,-0.07739258,-0.8899536,-0.097717285
1727893386492,-0.1772461,-0.831604,-0.14703369
1727893386572,-0.20410156,-1.0484009,-0.0005493164
1727893386652,-0.18701172,-1.0386353,-0.028869629
1727893386732,-0.2758789,-1.0918579,0.07269287
1727893386812,-0.20874023,-1.2642212,-0.17608643
1727893386892,0.21386719,-0.8987427,-0.10089111
1727893386972,-0.17211914,-0.92022705,-0.13922119
1727893387052,-0.15771484,-0.81036377,0.050231934
1727893387132,0.06713867,-0.8838501,0.11273193
1727893387212,-0.19677734,-0.94415283,0.15765381
1727893387292,-0.14477539,-0.93096924,0.13348389
1727893387372,-0.26171875,-1.3477173,0.117370605
1727893387452,-0.014404297,-1.357727,-0.10211182
1727893387532,-0.14135742,-0.7749634,-0.23443604
1727893387612,-0.10839844,-0.897522,0.010925293
1727893387692,-0.14331055,-0.9866333,-0.04864502
1727893387772,-0.20581055,-0.70928955,0.03265381
1727893387852,-0.14550781,-1.0349731,0.08709717
1727893387932,-0.2290039,-0.9937134,0.046813965
1727893388012,-0.25708008,-1.1863403,0.094177246
1727893388092,-0.08886719,-1.2097778,-0.15631104
1727893388172,0.20263672,-0.77716064,-0.049621582
1727893388252,-0.15771484,-0.960022,-0.1026001
1727893388332,-0.119384766,-0.93096924,0.09686279
1727893388412,-0.0075683594,-0.81988525,0.12298584
1727893388492,-0.1694336,-0.91363525,0.19525146
1727893388572,-0.13647461,-1.0498657,0.0758667
1727893388652,-0.17382812,-1.284729,0.16253662
1727893388732,-0.0234375,-1.2080688,-0.20465088
1727893388812,-0.15112305,-0.8428345,-0.12896729
1727893388892,-0.103271484,-0.8777466,-0.06060791
1727893388972,-0.15820312,-1.029602,-0.101623535
1727893389052,-0.26757812,-0.6934204,-0.022277832
1727893389132,-0.18041992,-1.0178833,0.0602417
1727893389212,-0.1772461,-1.0654907,0.058532715
1727893389292,-0.25170898,-1.3174438,0.08319092
1727893389372,-0.05908203,-1.0015259,-0.24298096
1727893389452,0.11425781,-0.9541626,-0.10333252
1727893389532,-0.23510742,-0.8584595,-0.047424316
1727893389612,-0.06616211,-0.91656494,0.047058105
1727893389692,-0.024169922,-0.8501587,0.1437378
1727893389772,-0.2680664,-1.0266724,0.13934326
1727893389852,-0.10473633,-1.1074829,0.1671753
1727893389932,-0.11767578,-1.3545532,-0.20562744
1727893390012,-0.19628906,-0.8381958,-0.18292236
1727893390092,-0.16699219,-0.89923096,0.034606934
1727893390172,-0.13427734,-0.9221802,-0.06817627
1727893390252,-0.32885742,-0.74176025,-0.047912598
1727893390332,-0.24609375,-1.0205688,0.16473389
1727893390412,-0.096191406,-1.0491333,-0.0115356445
1727893390492,-0.35961914,-1.2219849,0.121032715
1727893390572,-0.15771484,-1.085022,-0.21099854
1727893390652,0.24145508,-0.9951782,-0.12799072
1727893390732,-0.38989258,-0.92681885,-0.074035645
1727893390812,-0.07104492,-0.8545532,0.10882568
1727893390892,-0.005859375,-0.9570923,0.12664795
1727893390972,-0.15429688,-0.7803345,0.14520264
1727893391052,-0.16455078,-1.2334595,0.13739014
1727893391132,-0.084228516,-1.5039673,-0.17193604
1727893391212,-0.10522461,-0.74664307,-0.117492676
1727893391292,-0.14794922,-0.7744751,-0.08746338
1727893391372,-0.14819336,-1.1550903,-0.07940674
1727893391452,-0.31396484,-0.69195557,-0.07550049
1727893391532,-0.20874023,-1.0305786,0.05267334
1727893391612,-0.18896484,-1.0217896,-0.016906738
1727893391692,-0.23120117,-1.1834106,0.058776855
1727893391772,-0.20117188,-1.3101196,-0.2522583
1727893391852,0.21435547,-0.80133057,-0.15362549
1727893391932,-0.29052734,-0.9951782,-0.16802979
1727893392012,-0.043945312,-0.895813,0.058776855
1727893392092,0.040771484,-0.82037354,0.074645996
1727893392172,-0.1586914,-0.90289307,0.14398193
1727893392252,-0.15112305,-1.0886841,0.13812256
1727893392332,-0.171875,-1.3394165,-0.070617676
