accelX,accelY,accelZ
-0.47070312,-0.97369385,0.15594482
-0.3725586,-1.060852,0.07342529
-0.06762695,-0.66900635,0.0021362305
-0.69555664,-0.9307251,0.10882568
-0.2319336,-0.8423462,0.035339355
-0.23803711,-0.54644775,0.015808105
-0.20141602,-0.68096924,0.09442139
-0.40478516,-0.87994385,-0.11431885
-0.07324219,-1.6253052,0.31781006
-0.29296875,-1.258606,0.2741089
-0.13452148,-0.65411377,-0.074279785
-0.110839844,-1.0725708,0.16033936
-0.08325195,-0.8440552,0.07489014
-0.22875977,-0.85113525,0.18597412
-0.091552734,-0.81256104,0.22088623
-0.2626953,-0.80352783,0.23406982
-0.14379883,-0.8394165,0.15081787
-0.38208008,-1.7329712,-0.004699707
-0.56396484,-0.8587036,0.2699585
-0.1508789,-1.0437622,0.10028076
-0.23876953,-0.4602661,0.09564209
-0.6269531,-0.72052,0.07366943
-0.5673828,-0.80596924,0.43865967
-0.111816406,-0.79278564,0.07611084
-0.66674805,-0.84625244,0.32244873
0.1616211,-1.458313,0.15667725
-0.59228516,-1.3464966,0.016540527
0.076171875,-0.829895,0.20965576
-0.25,-1.0037231,-0.097717285
-0.23168945,-0.8279419,0.18914795
-0.24316406,-0.9505005,0.19940186
-0.2644043,-0.8987427,0.13665771
-0.13134766,-0.84698486,0.15032959
-0.19091797,-0.940979,0.26263428
-0.33398438,-0.800354,0.28997803
-0.30151367,-0.91607666,0.4689331
-0.28149414,-0.8394165,0.36541748
-0.2578125,-0.92926025,0.23529053
-0.20751953,-1.5891724,0.2531128
-0.46118164,-0.89727783,-0.1494751
-0.10498047,-0.85943604,0.23553467
-0.47338867,-0.895813,0.08050537
-0.32861328,-0.97540283,0.18206787
-0.40795898,-0.880188,0.12738037
-0.3425293,-0.9204712,0.11663818
-0.32226562,-0.7949829,0.15618896
-0.41088867,-0.6836548,0.10418701
-0.2890625,-0.7996216,0.16473389
-0.3786621,-0.95880127,0.21673584
-0.3239746,-0.7107544,0.19598389
-0.08642578,-1.4509888,0.14471436
-0.37182617,-0.8897095,0.06048584
-0.0793457,-1.4102173,0.5321655
-0.48950195,-0.6030884,-0.13873291
0.03564453,-0.9727173,0.36468506
-0.46118164,-0.74835205,0.08392334
-0.23876953,-0.65167236,0.066833496
0.01586914,-0.8904419,0.20452881
-0.43725586,-0.7805786,-0.08843994
-0.19995117,-1.6836548,0.09100342
-0.90600586,-1.1873169,0.36688232
0.045654297,-0.5952759,0.017028809
-0.4189453,-0.80670166,0.022644043
-0.46557617,-0.6477661,0.15814209
-0.18334961,-0.49053955,-0.04498291
-0.51293945,-0.8394165,0.101257324
0.2619629,-1.9180298,0.75457764
-0.763916,-0.88287354,-0.043029785
0.23950195,-1.2295532,0.63568115
-0.3647461,-0.33966064,-0.093811035
-0.18334961,-0.84088135,0.42816162
-0.29858398,-0.7666626,0.11004639
-0.06738281,-0.61260986,0.22943115
-0.35205078,-1.0022583,0.020446777
-0.4008789,-1.6824341,-0.18292236
-0.42895508,-1.3565063,0.22821045
-0.33374023,-0.22540283,-0.041809082
-0.47436523,-1.1428833,0.09295654
-0.20947266,-0.69537354,0.10614014
-0.32739258,-0.4024048,0.090026855
-0.4868164,-0.8374634,0.10736084
0.06591797,-1.3743286,-0.2131958
-1.1674805,-1.453186,0.39593506
0.22729492,-1.517395,0.6342163
-0.35888672,-0.31793213,-0.1687622
-0.23608398,-0.9351196,0.32318115
-0.15600586,-0.7503052,0.1461792
-0.27612305,-0.67559814,0.08294678
-0.2006836,-0.94122314,0.10247803
-0.2939453,-1.6548462,-0.2852173
-0.92749023,-1.3320923,0.11151123
-0.15185547,-0.50909424,0.051940918
-0.23706055,-0.87701416,-0.062072754
-0.33764648,-0.6968384,0.086120605
-0.31835938,-0.5635376,-0.026184082
-0.5983887,-0.66119385,0.10736084
0.1381836,-1.175354,-0.18218994
-0.4729004,-1.581604,0.24554443
-0.19189453,-1.2822876,0.113220215
-0.11425781,-0.7798462,0.13690186
-0.41967773,-0.7173462,0.109802246
0.01171875,-0.9553833,0.2831421
-0.49536133,-0.70147705,0.10321045
-0.19067383,-1.0088501,0.50115967
-0.37719727,-0.85528564,0.39471436
-0.2697754,-0.8567505,0.19085693
-0.27856445,-0.75909424,0.20477295
-0.80493164,-0.56988525,0.38226318
-0.22265625,-0.64923096,0.15423584
0.41992188,-2.0,-0.24249268
-0.7216797,-0.87335205,0.08905029
-0.20727539,-1.190979,0.45257568
-0.21484375,-0.54937744,-0.089416504
-0.0625,-1.0474243,0.24676514
-0.40649414,-0.91851807,0.18109131
-0.22485352,-0.6958618,0.17474365
-0.32592773,-0.8765259,0.22650146
-0.111083984,-0.65997314,0.08782959
-0.421875,-0.68170166,0.17645264
-0.3466797,-2.0,-0.004211426
-0.6074219,-0.55963135,-0.21954346
-0.32983398,-1.2442017,0.4718628
