accelX,accelY,accelZ
0.7861328,-0.15777588,0.57855225
0.7885742,-0.15045166,0.5692749
0.79467773,-0.15704346,0.57562256
0.7866211,-0.1585083,0.57562256
0.7939453,-0.1531372,0.58465576
0.79418945,-0.15240479,0.59588623
0.7902832,-0.13995361,0.5795288
0.7956543,-0.15460205,0.58587646
0.7961426,-0.13604736,0.5675659
0.7907715,-0.13677979,0.57928467
0.795166,-0.13482666,0.5824585
0.8017578,-0.13555908,0.5726929
0.79833984,-0.13458252,0.57977295
0.7973633,-0.12652588,0.5753784
0.80249023,-0.117492676,0.5861206
0.79785156,-0.13311768,0.5787964
0.7988281,-0.12701416,0.57611084
0.78637695,-0.12237549,0.5817261
0.7961426,-0.12554932,0.5734253
0.7915039,-0.13067627,0.5790405
0.80029297,-0.13409424,0.571228
0.79174805,-0.13800049,0.5753784
0.7922363,-0.14849854,0.57073975
0.7902832,-0.13677979,0.5597534
0.7944336,-0.16241455,0.58514404
0.79345703,-0.14703369,0.57855225
0.7897949,-0.15557861,0.57025146
0.7878418,-0.15631104,0.5739136
0.79174805,-0.15582275,0.57611084
0.7944336,-0.1585083,0.58026123
0.7961426,-0.16070557,0.5848999
0.79125977,-0.15704346,0.58929443
0.7910156,-0.14849854,0.57366943
0.7915039,-0.16900635,0.5765991
0.79003906,-0.1506958,0.56951904
0.8005371,-0.14923096,0.5739136
0.7873535,-0.159729,0.5685425
0.7956543,-0.16119385,0.57806396
0.7805176,-0.15875244,0.57855225
0.79248047,-0.16021729,0.5831909
0.8076172,-0.1651001,0.576355
0.7858887,-0.1609497,0.5805054
0.7939453,-0.15093994,0.57025146
0.7883301,-0.15264893,0.58026123
0.79467773,-0.15484619,0.58343506
0.79467773,-0.15411377,0.57855225
0.79785156,-0.13946533,0.57489014
0.79345703,-0.14385986,0.5675659
0.8000488,-0.14215088,0.5812378
0.8022461,-0.1326294,0.5758667
0.80126953,-0.14361572,0.5805054
0.8078613,-0.13140869,0.5765991
0.7932129,-0.12579346,0.5704956
0.80322266,-0.12774658,0.57318115
0.79785156,-0.11773682,0.5668335
0.79833984,-0.12261963,0.56951904
0.8051758,-0.12237549,0.5741577
0.79956055,-0.12384033,0.5895386
0.8005371,-0.11212158,0.5739136
0.78930664,-0.120666504,0.57366943
0.8112793,-0.11968994,0.5643921
0.7961426,-0.12408447,0.5853882
0.7944336,-0.12213135,0.57366943
0.7922363,-0.12384033,0.5726929
0.7998047,-0.11627197,0.5704956
0.7993164,-0.12799072,0.57244873
0.8005371,-0.13653564,0.58465576
0.8083496,-0.124816895,0.5831909
0.78930664,-0.12994385,0.57977295
0.8063965,-0.1338501,0.5778198
