accelX,accelY,accelZ
-0.075683594,-0.9751587,-0.013244629
-0.091796875,-0.9734497,-0.036193848
-0.1328125,-0.99005127,-0.06549072
-0.11767578,-1.031311,-0.030578613
-0.11376953,-1.0105591,-0.0025024414
-0.15527344,-0.9651489,0.024597168
-0.1652832,-0.9902954,0.031677246
-0.18334961,-0.97052,0.0038452148
-0.21899414,-0.987854,0.0138549805
-0.18847656,-1.0137329,0.023620605
-0.17529297,-1.008606,-0.003967285
-0.09033203,-0.94488525,0.03387451
-0.15161133,-1.0154419,0.030456543
-0.046875,-0.9819946,0.001159668
-0.034423828,-0.9805298,0.09222412
-0.017578125,-1.0169067,0.10736084
-0.0063476562,-1.0535278,0.08099365
0.0009765625,-0.9866333,0.070495605
0.008056641,-0.98565674,0.09295654
-0.0034179688,-0.9390259,0.062194824
-0.044189453,-0.9619751,0.04901123
-0.018066406,-1.0830688,-0.028137207
-0.15917969,-0.9729614,-0.03741455
-0.06958008,-0.9783325,-0.0134887695
-0.099853516,-0.9795532,-0.07745361
-0.15014648,-0.95440674,-0.049865723
-0.13232422,-1.000061,-0.026428223
-0.2019043,-1.0320435,-0.047668457
-0.16699219,-1.0237427,-0.0068969727
-0.2109375,-0.9727173,-0.025939941
-0.23022461,-0.95562744,-0.049865723
-0.2529297,-0.9866333,-0.039367676
-0.2446289,-0.9824829,-0.011047363
-0.22998047,-0.97906494,0.0053100586
-0.2084961,-0.991272,0.024108887
-0.15307617,-0.97003174,0.061462402
-0.07543945,-0.97320557,0.06732178
-0.052246094,-0.9829712,0.12738037
-0.052001953,-1.008606,0.09466553
-0.044677734,-0.9812622,0.08123779
-0.08154297,-1.0049438,0.06536865
-0.08129883,-1.0005493,0.08270264
-0.021240234,-1.0093384,0.08880615
0.048583984,-0.973938,0.09588623
0.009521484,-0.9607544,0.1473999
-0.04321289,-1.0291138,0.024108887
-0.09326172,-0.9338989,-0.007873535
-0.13671875,-0.93756104,-0.03741455
-0.18115234,-1.0435181,-0.07940674
-0.17700195,-1.0151978,-0.047912598
-0.20214844,-1.0149536,-0.03741455
-0.22070312,-0.97320557,-0.053527832
-0.21582031,-0.9751587,-0.02154541
-0.19311523,-0.97003174,0.021911621
-0.19970703,-0.9578247,0.0038452148
-0.19433594,-1.0159302,0.0065307617
-0.16577148,-0.9981079,0.014343262
-0.103027344,-0.94781494,0.034606934
-0.036132812,-0.9993286,0.05340576
-0.047851562,-1.0657349,0.039245605
-0.040527344,-1.0127563,0.082214355
-0.021728516,-1.0081177,0.11883545
0.0012207031,-0.9673462,0.10296631
-0.0012207031,-0.9944458,0.10443115
-0.001953125,-0.9631958,0.09320068
0.02758789,-0.95928955,0.097839355
0.021972656,-1.015686,0.090026855
-0.01977539,-0.9710083,0.08782959
-0.02758789,-1.0115356,0.073913574
-0.05810547,-0.98028564,0.02557373
-0.11206055,-0.954895,0.036071777
-0.12573242,-0.9890747,-0.014709473
-0.1303711,-1.0132446,0.014099121
-0.17504883,-1.0278931,0.011169434
-0.21704102,-0.9932251,0.038513184
-0.23461914,-0.9763794,-0.0005493164
-0.20385742,-0.97735596,0.035095215
-0.21850586,-0.98687744,0.024597168
-0.20825195,-0.99005127,0.039978027
-0.18334961,-0.9685669,0.038024902
-0.21459961,-0.99053955,0.04144287
-0.072509766,-1.0007935,0.06048584
-0.05834961,-0.9348755,0.04119873
-0.03881836,-1.0508423,0.030212402
-0.06982422,-1.0471802,0.06341553
-0.052001953,-0.98760986,0.08294678
-0.04345703,-0.99102783,0.05218506
-0.04736328,-0.989563,0.057556152
-0.04272461,-0.975647,0.082214355
-0.068603516,-0.9404907,0.07611084
-0.044921875,-1.0374146,0.055114746
-0.03881836,-0.9590454,0.019470215
-0.12036133,-0.9834595,-0.012756348
-0.11694336,-0.96417236,-0.023986816
-0.13012695,-0.97320557,-0.040100098
-0.19750977,-1.0095825,-0.054504395
-0.18334961,-1.0203247,-0.0413208
-0.19482422,-1.0005493,-0.0049438477
-0.2097168,-1.0154419,-0.05987549
-0.24389648,-0.98150635,-0.00982666
-0.28808594,-0.96832275,-0.016906738
-0.25268555,-0.9763794,0.0053100586
-0.23022461,-0.95880127,-0.0049438477
-0.13208008,-1.0132446,0.0065307617
-0.11254883,-0.9795532,0.0016479492
-0.05908203,-0.9644165,0.06976318
-0.055419922,-0.9885864,0.08026123
-0.030517578,-1.006897,0.042419434
-0.017089844,-1.0374146,0.090026855
-0.053955078,-0.972229,0.08148193
-0.07373047,-0.95635986,0.082458496
-0.07299805,-0.9734497,0.0927124
-0.04711914,-1.0701294,0.027038574
-0.099365234,-0.91534424,0.010681152
-0.056884766,-1.0552368,0.061950684
-0.09008789,-0.96588135,0.05999756
-0.12890625,-0.972229,0.050476074
-0.19165039,-0.97198486,0.014587402
-0.19433594,-1.041565,0.05657959
-0.21679688,-0.9866333,0.04486084
-0.21264648,-0.96539307,0.022644043
-0.24584961,-0.96759033,0.03314209
-0.2548828,-0.9614868,0.039489746
-0.22998047,-0.9780884,0.022399902
-0.24804688,-0.9819946,0.05218506
-0.26098633,-1.0144653,0.03387451
-0.15356445,-0.960022,0.032165527
-0.1875,-0.9746704,0.0368042
-0.123535156,-1.024231,0.0045776367
-0.044921875,-0.9885864,0.06097412
-0.009033203,-0.98150635,0.07904053
-0.0048828125,-1.0054321,0.04510498
-0.041503906,-1.0127563,0.043884277
-0.010986328,-1.0093384,0.06561279
0.012451172,-0.9612427,0.06317139
-0.017822266,-0.97198486,0.06488037
0.0014648438,-1.022522,0.0040893555
-0.040527344,-1.0195923,0.008972168
-0.0925293,-0.96099854,-0.0076293945
-0.13623047,-0.99005127,-0.026916504
-0.12719727,-0.9727173,-0.024230957
-0.23071289,-0.9819946,0.010925293
-0.24316406,-0.9993286,0.0053100586
-0.22631836,-0.9873657,0.046813965
-0.28393555,-0.9873657,0.05316162
-0.24267578,-0.97320557,0.031433105
-0.27172852,-0.99176025,0.05633545
-0.26220703,-0.9170532,0.03704834
-0.28833008,-0.9690552,0.05291748
-0.26293945,-1.0579224,0.024597168
-0.24902344,-0.9529419,0.053649902
-0.1772461,-0.96099854,-0.042053223
-0.1772461,-0.9871216,0.007751465
-0.119628906,-0.956604,-0.010070801
-0.1472168,-1.0110474,0.029724121
-0.0859375,-1.0108032,0.04168701
-0.06958008,-1.0044556,0.046569824
-0.072021484,-1.0095825,0.08074951
-0.049804688,-0.9834595,0.055114746
-0.055419922,-0.97906494,0.07147217
-0.029052734,-0.99542236,0.046569824
-0.06347656,-0.9776001,0.09588623
-0.0690918,-0.98150635,0.10369873
-0.052001953,-1.0100708,0.047058105
-0.061035156,-0.96051025,0.02923584
-0.13745117,-0.97369385,0.0079956055
-0.15893555,-0.9595337,-0.049621582
-0.16259766,-1.0305786,-0.016418457
-0.20581055,-1.0342407,-0.0071411133
-0.17138672,-0.9795532,-0.006652832
-0.2121582,-0.9780884,-6.1035156e-05
-0.22851562,-0.975647,0.016784668
-0.20532227,-0.9854126,-0.02130127
-0.24023438,-0.9546509,-0.0335083
-0.24023438,-0.98028564,-0.054992676
-0.2446289,-1.0027466,-0.055725098
-0.20678711,-0.9961548,-0.02154541
-0.16845703,-0.97003174,-0.012756348
-0.09692383,-0.96881104,-0.024963379
-0.104003906,-0.9890747,0.015808105
-0.043945312,-1.0029907,0.00091552734
0.022216797,-1.0474243,0.00579834
-0.032714844,-0.99005127,0.003112793
-0.00390625,-0.9885864,-0.004699707
-0.040283203,-0.9795532,0.03704834
-0.015380859,-0.9614868,0.027770996
-0.026611328,-0.9644165,0.027770996
