timestamp,accelX,accelY,accelZ
1727275936378,0.2932129,-0.1375122,-0.92803955
1727275936458,0.30078125,-0.13580322,-0.9402466
1727275936538,0.29052734,-0.13531494,-0.9307251
1727275936618,0.29785156,-0.13848877,-0.92852783
1727275936698,0.29248047,-0.13726807,-0.9221802
1727275936778,0.296875,-0.13482666,-0.9351196
1727275936858,0.2939453,-0.13897705,-0.9456177
1727275936938,0.2919922,-0.14312744,-0.9385376
1727275937018,0.29345703,-0.144104,-0.9331665
1727275937098,0.29370117,-0.14654541,-0.93634033
1727275937178,0.28759766,-0.14556885,-0.9319458
1727275937258,0.29467773,-0.1519165,-0.9390259
1727275937338,0.29077148,-0.15240479,-0.9360962
1727275937418,0.2849121,-0.1572876,-0.9273071
1727275937498,0.29223633,-0.15875244,-0.9365845
1727275937578,0.29125977,-0.14971924,-0.944397
1727275937658,0.28979492,-0.15264893,-0.9331665
1727275937738,0.2980957,-0.15118408,-0.93707275
1727275937818,0.29101562,-0.14923096,-0.9397583
1727275937898,0.29418945,-0.1519165,-0.9343872
1727275937978,0.2902832,-0.14556885,-0.93634033
1727275938058,0.29516602,-0.1494751,-0.93634033
1727275938138,0.29052734,-0.15045166,-0.93756104
1727275938218,0.29736328,-0.1428833,-0.9373169
1727275938298,0.29125977,-0.1494751,-0.93463135
1727275938378,0.29541016,-0.14605713,-0.9390259
1727275938458,0.29663086,-0.13995361,-0.9404907
1727275938538,0.2939453,-0.14605713,-0.9368286
1727275938618,0.2944336,-0.14019775,-0.93927
1727275938698,0.28955078,-0.14068604,-0.9351196
1727275938778,0.2902832,-0.1453247,-0.93927
1727275938858,0.29077148,-0.13775635,-0.9404907
1727275938938,0.29663086,-0.14337158,-0.94000244
1727275939018,0.29345703,-0.14215088,-0.93536377
1727275939098,0.296875,-0.13653564,-0.9456177
1727275939178,0.29418945,-0.1404419,-0.92926025
1727275939258,0.2939453,-0.13677979,-0.9390259
1727275939338,0.29370117,-0.14019775,-0.9390259
1727275939418,0.2927246,-0.13970947,-0.9380493
1727275939498,0.29663086,-0.13970947,-0.92974854
1727275939578,0.29248047,-0.14337158,-0.9378052
1727275939658,0.2939453,-0.13848877,-0.93463135
1727275939738,0.29296875,-0.13970947,-0.93707275
1727275939818,0.2956543,-0.13873291,-0.9380493
1727275939898,0.29907227,-0.1416626,-0.94000244
1727275939978,0.29589844,-0.1404419,-0.93463135
1727275940058,0.30078125,-0.13433838,-0.94073486
1727275940138,0.29125977,-0.13677979,-0.9373169
1727275940218,0.2993164,-0.13726807,-0.9439087
1727275940298,0.29858398,-0.14727783,-0.93292236
1727275940378,0.29296875,-0.14019775,-0.93096924
1727275940458,0.29467773,-0.1494751,-0.93536377
1727275940538,0.29052734,-0.14752197,-0.9331665
1727275940618,0.29516602,-0.14459229,-0.9385376
1727275940698,0.29174805,-0.1453247,-0.94000244
1727275940778,0.28955078,-0.14703369,-0.9368286
1727275940858,0.29638672,-0.14556885,-0.93634033
1727275940938,0.29370117,-0.14752197,-0.9378052
1727275941018,0.2980957,-0.14801025,-0.9331665
1727275941098,0.29638672,-0.14874268,-0.9404907
1727275941178,0.28979492,-0.15216064,-0.94000244
1727275941258,0.29345703,-0.1494751,-0.94000244
1727275941338,0.29296875,-0.1482544,-0.93756104
1727275941418,0.29052734,-0.14459229,-0.9414673
1727275941498,0.29345703,-0.15142822,-0.93218994
1727275941578,0.2944336,-0.14459229,-0.9390259
1727275941658,0.29760742,-0.1453247,-0.940979
1727275941738,0.29467773,-0.14605713,-0.9390259
1727275941818,0.2956543,-0.14923096,-0.9326782
1727275941898,0.29052734,-0.14776611,-0.940979
1727275941978,0.29541016,-0.1428833,-0.94317627
1727275942058,0.29370117,-0.14605713,-0.9397583
1727275942138,0.29174805,-0.14385986,-0.9365845
1727275942218,0.29614258,-0.14971924,-0.93463135
1727275942298,0.29296875,-0.14678955,-0.9378052
1727275942378,0.29345703,-0.1428833,-0.9331665
1727275942458,0.29003906,-0.14312744,-0.9385376
1727275942538,0.2927246,-0.14508057,-0.9336548
1727275942618,0.29223633,-0.1428833,-0.93951416
1727275942698,0.29492188,-0.14263916,-0.9368286
1727275942778,0.29907227,-0.13946533,-0.9417114
1727275942858,0.28881836,-0.1416626,-0.9439087
1727275942938,0.29052734,-0.13848877,-0.9343872
1727275943018,0.296875,-0.14068604,-0.93218994
1727275943098,0.29614258,-0.14312744,-0.9326782
1727275943178,0.29663086,-0.1362915,-0.93707275
1727275943258,0.29345703,-0.1404419,-0.93634033
1727275943338,0.2939453,-0.13531494,-0.93536377
1727275943418,0.2902832,-0.13995361,-0.9351196
1727275943498,0.29418945,-0.13946533,-0.9348755
1727275943578,0.2915039,-0.13995361,-0.93414307
1727275943658,0.28710938,-0.13458252,-0.93463135
1727275943738,0.29370117,-0.13580322,-0.9312134
1727275943818,0.28930664,-0.14215088,-0.9326782
1727275943898,0.29174805,-0.13970947,-0.9390259
1727275943978,0.29174805,-0.1350708,-0.9331665
1727275944058,0.29638672,-0.14068604,-0.93463135
1727275944138,0.29467773,-0.14093018,-0.9343872
1727275944218,0.29345703,-0.144104,-0.9302368
1727275944298,0.29077148,-0.14605713,-0.93341064
1727275944378,0.2927246,-0.14361572,-0.942688
1727275944458,0.28759766,-0.14508057,-0.9299927
1727275944538,0.2902832,-0.1453247,-0.944397
1727275944618,0.29736328,-0.14508057,-0.9390259
1727275944698,0.2878418,-0.15509033,-0.9378052
1727275944778,0.2890625,-0.14703369,-0.93463135
1727275944858,0.29248047,-0.14727783,-0.9378052
1727275944938,0.2927246,-0.14385986,-0.9312134
1727275945018,0.29003906,-0.1428833,-0.93634033
1727275945098,0.28857422,-0.14385986,-0.93218994
1727275945178,0.29125977,-0.15142822,-0.93829346
1727275945258,0.29003906,-0.14678955,-0.94195557
1727275945338,0.28979492,-0.14703369,-0.9307251
1727275945418,0.2932129,-0.144104,-0.93829346
1727275945498,0.28979492,-0.14971924,-0.93341064
1727275945578,0.29614258,-0.13995361,-0.9356079
1727275945658,0.29418945,-0.14093018,-0.9356079
1727275945738,0.29248047,-0.14630127,-0.9404907
1727275945818,0.29516602,-0.14117432,-0.9378052
1727275945898,0.29248047,-0.13946533,-0.9348755
