accelX,accelY,accelZ
0.2097168,0.054382324,-0.9651489
0.21264648,0.04901123,-0.96759033
0.20776367,0.050720215,-0.9678345
0.21118164,0.043640137,-0.96417236
0.20922852,0.04925537,-0.9661255
0.20385742,0.05657959,-0.9614868
0.2055664,0.050476074,-0.96539307
0.20629883,0.053649902,-0.9692993
0.20385742,0.04510498,-0.9649048
0.20898438,0.051940918,-0.96832275
0.20581055,0.05316162,-0.9631958
0.20727539,0.049743652,-0.96710205
0.2121582,0.05316162,-0.97491455
0.21191406,0.04437256,-0.9680786
0.21240234,0.053649902,-0.95562744
0.21240234,0.043640137,-0.9763794
0.20507812,0.050720215,-0.96881104
0.20605469,0.043395996,-0.9639282
0.21264648,0.047790527,-0.9651489
0.20336914,0.050231934,-0.96832275
0.2097168,0.043395996,-0.96710205
0.20703125,0.050720215,-0.96466064
0.20947266,0.047058105,-0.9673462
0.21118164,0.04852295,-0.9649048
0.21704102,0.04437256,-0.9680786
0.20947266,0.047790527,-0.9678345
0.20947266,0.04876709,-0.9651489
0.21264648,0.043151855,-0.96759033
0.2121582,0.041931152,-0.96588135
0.21191406,0.04559326,-0.96661377
0.21142578,0.04119873,-0.9710083
0.21118164,0.048034668,-0.9685669
0.20898438,0.04534912,-0.97003174
0.21777344,0.047790527,-0.9690552
0.21118164,0.045837402,-0.9680786
0.21191406,0.042175293,-0.9614868
0.21142578,0.047790527,-0.9649048
0.22192383,0.04534912,-0.9692993
0.2133789,0.04168701,-0.9607544
0.21142578,0.043151855,-0.96417236
0.2175293,0.045837402,-0.96661377
0.22314453,0.042419434,-0.9619751
0.20825195,0.041931152,-0.9710083
0.21777344,0.04144287,-0.9639282
0.21899414,0.038757324,-0.9680786
0.22216797,0.046081543,-0.96221924
0.21923828,0.050964355,-0.9631958
0.21655273,0.04486084,-0.96759033
0.21264648,0.047790527,-0.96759033
0.21069336,0.042907715,-0.9614868
0.20703125,0.042663574,-0.9678345
0.2097168,0.042907715,-0.9644165
0.2055664,0.043640137,-0.97003174
0.2121582,0.046081543,-0.960022
0.20776367,0.04119873,-0.96954346
0.21069336,0.051940918,-0.9685669
0.2055664,0.04559326,-0.9714966
0.20532227,0.040222168,-0.9624634
0.20385742,0.047302246,-0.9717407
0.20825195,0.04046631,-0.9673462
0.20947266,0.039978027,-0.9668579
0.20751953,0.046569824,-0.96759033
