timestamp,accelX,accelY,accelZ
1727894256322,-0.009765625,-0.9968872,-0.023010254
1727894256402,-0.047851562,-0.96588135,-0.11993408
1727894256482,-0.059570312,-1.0073853,-0.109191895
1727894256562,-0.13330078,-1.0217896,-0.04449463
1727894256642,-0.053955078,-0.9927368,-0.03253174
1727894256722,-0.118896484,-0.93951416,-0.028625488
1727894256802,-0.06933594,-1.0369263,-0.027648926
1727894256882,-0.17895508,-0.9234009,-0.13165283
1727894256962,-0.06201172,-1.0015259,-0.08770752
1727894257042,-0.047607422,-1.053772,-0.2925415
1727894257122,0.46166992,-1.4505005,-0.5786743
1727894257202,0.16259766,-1.0640259,-0.62945557
1727894257282,0.4177246,-1.1084595,-0.48687744
1727894257362,0.111328125,-0.786438,-0.40777588
1727894257442,0.25952148,-0.7720337,-0.3748169
1727894257522,0.09057617,-0.74224854,-0.13531494
1727894257602,0.078125,-0.91534424,-0.011779785
1727894257682,-0.16308594,-0.68756104,-0.018371582
1727894257762,0.2241211,-0.67559814,-0.0020141602
1727894257842,-0.32177734,-1.0525513,-0.09649658
1727894257922,-0.08984375,-1.1592407,-0.002746582
1727894258002,0.024169922,-0.848938,0.022888184
1727894258082,-0.27514648,-0.9678345,0.009460449
1727894258162,-0.091796875,-1.1091919,0.012145996
1727894258242,-0.11254883,-0.9314575,0.081726074
1727894258322,-0.20581055,-0.99542236,0.058776855
1727894258402,-0.044189453,-0.9639282,0.04486084
1727894258482,-0.118896484,-0.9849243,0.09686279
1727894258562,-0.07739258,-0.9649048,0.06512451
1727894258642,-0.091552734,-0.93536377,0.035827637
1727894258722,0.05517578,-0.8826294,-0.06011963
1727894258802,-0.044677734,-0.97491455,-0.1416626
1727894258882,-0.057128906,-0.8543091,-0.01763916
1727894258962,0.119384766,-0.6585083,-0.21124268
1727894259042,0.21142578,-0.72320557,-0.22296143
1727894259122,0.03540039,-0.82476807,-0.22540283
1727894259202,0.30078125,-0.8989868,-0.33355713
1727894259282,0.56811523,-1.0098267,-0.5960083
1727894259362,0.45092773,-1.1404419,-0.5701294
1727894259442,0.27978516,-1.2095337,-0.38336182
1727894259522,0.1850586,-1.3557739,-0.37677002
1727894259602,0.0107421875,-0.76104736,-0.16534424
1727894259682,0.10668945,-0.86920166,-0.086242676
1727894259762,-0.020996094,-1.097229,-0.074279785
1727894259842,-0.008300781,-1.0393677,-0.058410645
1727894259922,-0.095458984,-0.8735962,-0.0017700195
1727894260002,-0.05078125,-0.9951782,-0.0022583008
1727894260082,-0.057128906,-0.99786377,-0.07550049
1727894260162,-0.08300781,-0.97735596,-0.031799316
1727894260242,-0.10180664,-1.0010376,-0.0134887695
1727894260322,-0.09423828,-0.9866333,-0.113098145
1727894260402,0.02368164,-1.0161743,-0.06060791
1727894260482,0.009521484,-0.9089966,-0.18121338
1727894260562,-0.29223633,-1.3970337,-0.09503174
1727894260642,0.56811523,-0.95562744,-0.52789307
1727894260722,0.2241211,-1.2842407,-0.6304321
1727894260802,0.41088867,-1.0391235,-0.3965454
1727894260882,0.11816406,-1.0100708,-0.34259033
1727894260962,0.12158203,-0.84088135,-0.27642822
1727894261042,0.07714844,-0.57110596,-0.124572754
1727894261122,0.048339844,-0.66119385,-0.066467285
1727894261202,-0.043945312,-0.71832275,-0.054504395
1727894261282,0.016113281,-0.8862915,0.030456543
1727894261362,-0.05883789,-1.3499146,0.07684326
1727894261442,-0.13916016,-0.76153564,0.038513184
1727894261522,-0.0034179688,-0.9573364,0.049987793
1727894261602,-0.13696289,-1.1096802,0.058776855
1727894261682,-0.040039062,-0.86138916,0.0119018555
1727894261762,-0.075927734,-1.0689087,0.086364746
1727894261842,-0.09790039,-0.94488525,0.054870605
1727894261922,-0.08642578,-0.9746704,0.0524292
1727894262002,-0.21411133,-0.91290283,-0.07745361
1727894262082,0.11254883,-0.861145,-0.16680908
1727894262162,0.036376953,-0.81500244,-0.1116333
1727894262242,0.171875,-0.79229736,-0.19049072
1727894262322,0.23803711,-0.9902954,-0.21759033
1727894262402,0.12866211,-0.75567627,-0.31085205
1727894262482,0.13549805,-0.6980591,-0.40753174
1727894262562,0.38012695,-0.9180298,-0.39508057
1727894262642,0.2685547,-0.8399048,-0.64019775
1727894262722,0.31982422,-0.91729736,-0.43902588
1727894262802,0.2421875,-1.1819458,-0.25836182
1727894262882,0.17285156,-1.4763794,-0.23980713
1727894262962,0.048339844,-0.9920044,-0.14556885
1727894263042,0.083496094,-0.6409302,-0.13140869
1727894263122,0.0715332,-0.9624634,-0.15875244
1727894263202,-0.14501953,-1.1721802,-0.1531372
1727894263282,-0.1652832,-0.90093994,0.027526855
1727894263362,-0.19238281,-0.99053955,-0.030578613
1727894263442,-0.13500977,-0.9734497,-0.012512207
1727894263522,-0.16845703,-1.0027466,-0.04522705
1727894263602,-0.22167969,-1.0042114,-0.0017700195
1727894263682,-0.17700195,-0.90045166,0.0018920898
1727894263762,-0.15966797,-1.0125122,-0.011779785
1727894263842,-0.1237793,-0.9944458,0.031433105
1727894263922,-0.06591797,-0.96466064,0.01776123
1727894264002,-0.079833984,-0.9883423,0.010681152
1727894264082,0.07348633,-1.0078735,-0.19952393
1727894264162,0.68237305,-1.5881958,-0.43585205
1727894264242,0.31762695,-1.0784302,-0.5413208
1727894264322,0.4086914,-1.1638794,-0.40533447
1727894264402,0.18701172,-0.82354736,-0.30010986
1727894264482,0.09472656,-0.82476807,-0.22418213
1727894264562,0.09667969,-0.5901489,-0.18585205
1727894264642,0.08520508,-0.6865845,-0.08892822
1727894264722,0.0036621094,-0.7954712,-0.21051025
1727894264802,0.05053711,-0.9829712,-0.028137207
1727894264882,-0.08203125,-0.8640747,-0.13165283
1727894264962,-0.0087890625,-1.0205688,-0.054748535
1727894265042,-0.057617188,-0.8936157,-0.113586426
1727894265122,-0.05078125,-0.9927368,-0.08331299
1727894265202,-0.1184082,-1.0073853,-0.06524658
1727894265282,-0.06274414,-0.954895,-0.06842041
1727894265362,-0.04272461,-0.98394775,-0.04156494
1727894265442,-0.06958008,-0.9963989,-0.04425049
1727894265522,-0.052734375,-0.96466064,-0.08795166
1727894265602,-0.088378906,-0.9763794,-0.07525635
1727894265682,-0.050048828,-0.9602661,-0.09967041
1727894265762,-0.019042969,-0.9182739,-0.10870361
1727894265842,-0.013427734,-0.8723755,-0.17242432
1727894265922,-0.009277344,-0.7334595,-0.15655518
1727894266002,0.029052734,-0.4883423,-0.23565674
1727894266082,0.24047852,-0.94415283,-0.1362915
1727894266162,0.020019531,-0.8460083,-0.18341064
1727894266242,0.54345703,-0.7593384,-0.5237427
1727894266322,0.3203125,-1.1611938,-0.59747314
1727894266402,0.2331543,-1.291565,-0.5108032
1727894266482,0.22265625,-1.5361938,-0.24932861
1727894266562,0.063964844,-0.8230591,-0.19000244
1727894266642,0.020263672,-0.68927,-0.1897583
1727894266722,-0.07910156,-1.1438599,-0.16143799
1727894266802,0.027832031,-0.96832275,-0.10284424
1727894266882,-0.08911133,-0.9146118,-0.047180176
1727894266962,-0.061523438,-0.97076416,-0.018859863
1727894267042,-0.12133789,-1.0308228,0.008239746
1727894267122,-0.123291016,-1.0479126,-0.0005493164
1727894267202,-0.10571289,-0.9522095,-0.035217285
1727894267282,-0.13500977,-0.9741821,-0.028869629
1727894267362,-0.18188477,-1.0066528,-0.03326416
1727894267442,-0.036376953,-0.9902954,-0.023742676
1727894267522,-0.12133789,-0.95880127,-0.0335083
1727894267602,0.029541016,-0.99053955,-0.06500244
1727894267682,0.09375,-0.987854,-0.10845947
1727894267762,0.0390625,-0.98028564,-0.090148926
1727894267842,0.028808594,-0.8743286,-0.19927979
1727894267922,0.29052734,-1.2036743,-0.18511963
1727894268002,0.36035156,-1.4192505,-0.6265259
1727894268082,0.39453125,-0.944397,-0.5569458
1727894268162,0.25805664,-0.8977661,-0.37701416
1727894268242,0.1459961,-0.8904419,-0.34820557
1727894268322,0.09448242,-0.753479,-0.29278564
1727894268402,0.15673828,-0.8189087,-0.21173096
1727894268482,0.009277344,-0.800354,-0.20758057
1727894268562,-0.047851562,-0.68707275,-0.1482544
1727894268642,-0.01928711,-0.8718872,-0.06890869
1727894268722,-0.10058594,-0.89385986,-0.03741455
1727894268802,-0.14013672,-1.0249634,-0.0044555664
1727894268882,-0.15771484,-0.9248657,0.053894043
1727894268962,-0.08618164,-1.0044556,0.039733887
1727894269042,-0.15478516,-0.987854,0.034606934
1727894269122,-0.092041016,-0.986145,0.0016479492
1727894269202,-0.07006836,-0.9924927,0.022888184
1727894269282,-0.043701172,-0.96417236,-0.020568848
1727894269362,-0.08666992,-1.0298462,-0.029846191
1727894269442,-0.07421875,-0.9636841,-0.018371582
1727894269522,0.03955078,-0.9536743,-0.070373535
1727894269602,-0.005126953,-0.78790283,-0.09625244
1727894269682,-0.033203125,-0.6038208,-0.23736572
1727894269762,0.2939453,-0.7683716,-0.1765747
1727894269842,0.15771484,-1.0637817,-0.2859497
1727894269922,0.07006836,-0.784729,-0.32647705
1727894270002,0.4716797,-0.8167114,-0.35943604
1727894270082,0.20678711,-0.93707275,-0.6531372
1727894270162,0.24072266,-0.9492798,-0.59942627
1727894270242,0.3161621,-1.0652466,-0.5845337
1727894270322,0.2199707,-1.1321411,-0.45855713
1727894270402,0.044677734,-1.2390747,-0.29718018
1727894270482,0.23413086,-0.75323486,-0.2185669
1727894270562,0.025634766,-0.8706665,-0.17877197
1727894270642,0.03100586,-1.1716919,-0.0803833
1727894270722,-0.088134766,-0.97247314,-0.02130127
1727894270802,-0.10839844,-0.94317627,-0.035949707
1727894270882,-0.10449219,-1.0029907,-0.0010375977
1727894270962,-0.07495117,-0.9771118,0.019958496
1727894271042,-0.104003906,-0.99053955,0.034362793
1727894271122,-0.12060547,-0.96832275,0.031433105
1727894271202,-0.07543945,-1.0476685,0.031921387
1727894271282,-0.10668945,-0.954895,0.005554199
1727894271362,-0.064453125,-0.95025635,-0.00982666
1727894271442,-0.02368164,-1.0310669,0.0028686523
1727894271522,-0.040527344,-0.95269775,-0.024963379
1727894271602,-0.115478516,-0.9898071,-0.06427002
1727894271682,0.03100586,-0.8574829,-0.12384033
1727894271762,0.18188477,-1.0215454,-0.11993408
1727894271842,-0.059570312,-1.0935669,-0.19244385
1727894271922,0.3059082,-1.1831665,-0.5215454
1727894272002,0.30371094,-1.1541138,-0.5593872
1727894272082,0.28173828,-0.9673462,-0.54888916
1727894272162,0.19506836,-0.9265747,-0.517395
1727894272242,0.09472656,-0.87750244,-0.47808838
1727894272322,0.07470703,-0.83966064,-0.33477783
1727894272402,-0.111083984,-0.85943604,-0.28961182
1727894272482,-0.057373047,-0.7612915,-0.30548096
1727894272562,0.011230469,-0.7695923,-0.2366333
1727894272642,-0.12963867,-0.8040161,-0.17706299
1727894272722,-0.05126953,-0.86138916,-0.21661377
1727894272802,-0.12841797,-1.0562134,-0.10699463
1727894272882,-0.11376953,-0.8999634,-0.024230957
1727894272962,-0.12963867,-0.9819946,-0.054260254
1727894273042,-0.12426758,-1.0042114,-0.054748535
1727894273122,-0.17456055,-0.94195557,-0.030334473
1727894273202,-0.14868164,-1.0376587,-0.044006348
1727894273282,-0.12988281,-0.92633057,-0.058410645
1727894273362,-0.10180664,-1.0059204,-0.038391113
1727894273442,-0.11743164,-0.9524536,-0.04888916
1727894273522,-0.14379883,-1.0007935,-0.05206299
1727894273602,-0.068359375,-0.9014282,-0.121154785
1727894273682,-0.045898438,-0.89508057,-0.17120361
1727894273762,0.060302734,-0.8689575,-0.20245361
1727894273842,0.115722656,-0.8032837,-0.1482544
1727894273922,0.05834961,-0.6277466,-0.23736572
1727894274002,0.33789062,-0.98687744,-0.21636963
1727894274082,0.13989258,-0.78619385,-0.36602783
1727894274162,0.3449707,-0.7781372,-0.37945557
1727894274242,0.34960938,-0.99420166,-0.4319458
1727894274322,0.35327148,-0.9834595,-0.47491455
1727894274402,0.3918457,-1.3447876,-0.39068604
1727894274482,0.13671875,-1.3457642,-0.24078369
1727894274562,0.1665039,-0.8435669,-0.13677979
1727894274642,0.12719727,-0.54107666,-0.11505127
1727894274722,0.03881836,-1.3101196,-0.062316895
1727894274802,-0.0007324219,-1.0178833,0.023376465
1727894274882,0.03540039,-0.8064575,0.01361084
1727894274962,0.006591797,-1.0479126,0.016296387
1727894275042,-0.060791016,-1.0422974,0.009216309
1727894275122,-0.0146484375,-0.972229,0.012878418
1727894275202,-0.03491211,-0.99542236,-0.011047363
1727894275282,-0.047607422,-0.9915161,-0.0115356445
1727894275362,-0.080322266,-0.9717407,-0.04083252
1727894275442,0.015136719,-0.99957275,-0.054260254
1727894275522,0.079833984,-0.98321533,-0.07672119
1727894275602,0.091796875,-1.0278931,-0.09136963
1727894275682,0.083740234,-0.9668579,-0.10089111
1727894275762,0.13085938,-0.9055786,-0.14752197
1727894275842,0.048095703,-0.8723755,-0.24420166
1727894275922,0.46142578,-1.0796509,-0.45074463
1727894276002,0.33789062,-1.1616821,-0.5393677
1727894276082,0.38623047,-0.7984009,-0.6199341
1727894276162,0.37963867,-0.67681885,-0.5610962
1727894276242,0.32006836,-0.772522,-0.5755005
1727894276322,0.35424805,-0.78131104,-0.6133423
1727894276402,0.34155273,-0.8826294,-0.53375244
1727894276482,0.22753906,-0.73687744,-0.48345947
1727894276562,0.2536621,-0.83551025,-0.42218018
1727894276642,0.19482422,-0.7761841,-0.39678955
1727894276722,0.12182617,-0.83917236,-0.37017822
1727894276802,0.061035156,-0.8430786,-0.28741455
1727894276882,0.043701172,-0.8345337,-0.1987915
1727894276962,-0.03466797,-0.9295044,-0.16339111
1727894277042,-0.029296875,-1.0769653,0.0368042
1727894277122,-0.029296875,-0.86187744,-0.00982666
1727894277202,-0.055664062,-1.06427,0.024353027
1727894277282,-0.044921875,-0.972229,0.020935059
1727894277362,-0.13183594,-1.0261841,0.0065307617
1727894277442,-0.06347656,-1.0186157,0.03338623
1727894277522,0.07910156,-0.9026489,0.050231934
1727894277602,-0.046142578,-1.052063,0.0060424805
1727894277682,0.017089844,-0.9793091,0.053649902
1727894277762,-0.0021972656,-0.9541626,-0.012023926
1727894277842,0.041503906,-0.9170532,-0.031799316
1727894277922,-0.010986328,-0.82818604,-0.13824463
1727894278002,0.19433594,-0.6050415,-0.2390747
1727894278082,0.118896484,-0.8740845,-0.35479736
1727894278162,-0.0031738281,-0.97003174,-0.28741455
1727894278242,0.30786133,-0.8032837,-0.24493408
1727894278322,0.45654297,-0.8899536,-0.36895752
1727894278402,0.3491211,-0.9546509,-0.53985596
1727894278482,0.42358398,-0.9265747,-0.57696533
1727894278562,0.27905273,-0.9985962,-0.47125244
1727894278642,0.33764648,-1.1008911,-0.4356079
1727894278722,0.12963867,-1.2044067,-0.33477783
1727894278802,0.18774414,-0.9819946,-0.17852783
1727894278882,0.08081055,-0.8369751,-0.11895752
1727894278962,0.123291016,-0.9126587,-0.07745361
1727894279042,0.032470703,-1.0796509,-0.07574463
1727894279122,-0.0041503906,-0.9331665,-0.02154541
1727894279202,0.057373047,-0.9678345,-0.020080566
1727894279282,-0.022949219,-1.0183716,-0.008850098
1727894279362,0.016357422,-1.0200806,-0.003479004
1727894279442,-0.0126953125,-0.8850708,-0.04547119
1727894279522,0.064208984,-1.0730591,-0.04107666
1727894279602,0.0703125,-0.93927,-0.054748535
1727894279682,0.052246094,-0.97857666,-0.0713501
1727894279762,0.14404297,-0.9656372,-0.11456299
1727894279842,0.13598633,-0.97125244,-0.18121338
1727894279922,0.31811523,-1.1289673,-0.47906494
1727894280002,0.45336914,-1.4580688,-0.6526489
1727894280082,0.20458984,-0.847229,-0.46929932
1727894280162,0.23803711,-0.91851807,-0.42388916
1727894280242,0.18774414,-0.75982666,-0.35040283
1727894280322,0.15429688,-0.7329712,-0.24078369
1727894280402,0.064453125,-0.8452759,-0.29180908
1727894280482,0.07543945,-0.83258057,-0.24884033
1727894280562,-0.0029296875,-0.862854,-0.17218018
1727894280642,-0.032958984,-1.062561,-0.04937744
1727894280722,-0.1274414,-0.5906372,-0.02911377
1727894280802,-0.15405273,-1.0947876,-0.06109619
1727894280882,-0.10473633,-1.010315,0.042419434
1727894280962,-0.0793457,-0.9495239,0.04119873
1727894281042,-0.20239258,-1.0518188,0.04534912
1727894281122,-0.110839844,-0.9546509,0.019470215
1727894281202,-0.16967773,-0.9951782,0.04437256
1727894281282,-0.15966797,-0.9829712,0.021911621
1727894281362,-0.14331055,-0.98321533,0.020446777
1727894281442,-0.12036133,-0.97857666,-0.0635376
1727894281522,-0.14550781,-0.9812622,-0.003967285
1727894281602,-0.17285156,-0.9404907,-0.031311035
1727894281682,-0.1508789,-0.96343994,-0.06085205
1727894281762,-0.18139648,-0.9456177,-0.14752197
1727894281842,-0.16137695,-0.9558716,-0.1807251
1727894281922,-0.16821289,-0.92559814,-0.20489502
1727894282002,-0.08154297,-0.93927,-0.26934814
1727894282082,-0.034423828,-0.7608032,-0.3423462
1727894282162,-0.091552734,-0.7620239,-0.3862915
1727894282242,0.0012207031,-0.7341919,-0.51690674
1727894282322,0.1394043,-0.8106079,-0.3711548
1727894282402,0.06298828,-0.8543091,-0.35430908
1727894282482,0.11669922,-0.68585205,-0.538147
1727894282562,0.005126953,-0.8364868,-0.58306885
1727894282642,0.27856445,-0.91900635,-0.5588989
1727894282722,0.30444336,-1.3233032,-0.45635986
1727894282802,0.076416016,-1.1675415,-0.46759033
1727894282882,0.072021484,-1.0964966,-0.22369385
1727894282962,0.095703125,-0.64849854,-0.22149658
1727894283042,0.06347656,-0.9258423,-0.18023682
