accelX,accelY,accelZ
0.12036133,-0.95684814,-0.11383057
0.10522461,-0.97247314,-0.085998535
0.068603516,-0.9729614,-0.16778564
0.13916016,-1.0239868,0.016296387
0.095214844,-0.94415283,-0.04547119
0.15478516,-0.9241333,-0.11651611
0.029541016,-0.96343994,-0.12213135
0.122802734,-1.006897,-0.024230957
0.11743164,-1.0049438,-0.11871338
0.06665039,-0.85113525,-0.038879395
0.06591797,-1.071106,-0.07159424
0.10473633,-0.9714966,-0.06451416
0.08544922,-0.97003174,-0.11871338
0.12451172,-0.94976807,-0.12945557
0.083740234,-0.93170166,-0.117248535
0.08691406,-0.9883423,-0.10015869
0.1105957,-0.9866333,-0.14849854
0.19824219,-1.0899048,-0.33868408
0.07739258,-1.0930786,0.049987793
0.036621094,-0.89141846,-0.070129395
0.14624023,-0.9026489,-0.065979004
0.15893555,-1.0374146,-0.18609619
0.11352539,-0.892395,-0.08428955
0.06274414,-0.94732666,-0.16070557
0.2175293,-0.95977783,0.04534912
0.053466797,-0.9783325,-0.062316895
0.17773438,-0.94781494,-0.11529541
0.1328125,-1.0029907,-0.12261963
0.18847656,-0.9224243,-0.11480713
0.06616211,-0.95440674,-0.120910645
0.1508789,-0.96661377,-0.10064697
0.11425781,-1.1289673,0.0067749023
0.068359375,-0.9783325,-0.006164551
0.1550293,-0.98272705,-0.03765869
0.15209961,-0.989563,-0.09259033
0.16796875,-0.91973877,-0.0869751
0.13208008,-1.0249634,-0.0960083
0.17919922,-0.9776001,-0.07940674
0.11254883,-0.98101807,-0.039367676
0.11791992,-0.9846802,-0.09307861
0.1274414,-1.0181274,-0.09967041
0.15283203,-0.94073486,-0.08795166
0.16601562,-0.9727173,-0.036193848
0.19335938,-1.0591431,0.058776855
0.008056641,-1.034729,-0.06036377
0.08959961,-0.99224854,-0.070617676
0.17773438,-0.96221924,-0.16046143
0.13696289,-1.0032349,-0.1482544
0.057128906,-0.9692993,-0.11212158
0.12036133,-0.940979,-0.090148926
0.103515625,-0.98883057,-0.105773926
0.11401367,-0.97491455,-0.17095947
0.05493164,-1.0325317,0.002380371
0.11035156,-0.95635986,-0.04058838
0.107910156,-0.9668579,-0.11236572
0.1171875,-0.99786377,-0.12261963
0.13354492,-0.9758911,-0.074279785
0.05908203,-1.0134888,-0.074523926
0.12792969,-0.9758911,-0.07720947
0.049560547,-0.9973755,-0.039611816
0.11694336,-0.9800415,-0.08917236
0.11791992,-0.9685669,-0.10748291
0.123291016,-0.97662354,-0.061584473
0.11328125,-0.9199829,-0.11895752
0.0703125,-0.9956665,-0.089904785
0.140625,-0.9180298,-0.13165283
0.11376953,-0.9885864,-0.1519165
0.18554688,-0.95928955,-0.19732666
0.17578125,-0.92559814,-0.21832275
0.05834961,-0.9907837,-0.050354004
0.043701172,-0.8423462,-0.16265869
0.07421875,-1.1309204,-0.03765869
0.21923828,-0.9939575,-0.10015869
0.13647461,-1.0122681,-0.09991455
0.23168945,-0.9734497,-0.22076416
0.19213867,-0.93756104,-0.12164307
0.140625,-0.9644165,-0.3821411
0.2980957,-0.8286743,-0.09185791
0.19067383,-0.96881104,0.013122559
0.18408203,-0.95928955,-0.09234619
0.2084961,-0.94122314,-0.08721924
0.24804688,-1.0508423,-0.08721924
0.21044922,-0.9038696,-0.07940674
0.23706055,-0.9505005,-0.070129395
0.2783203,-0.91851807,-0.08795166
0.23364258,-1.031311,-0.024230957
0.083984375,-0.88409424,-0.07623291
0.20532227,-0.9434204,-0.08135986
0.19799805,-0.97003174,-0.117492676
0.16210938,-1.0095825,-0.1428833
0.076171875,-0.98687744,-0.10333252
0.09448242,-0.96710205,-0.06500244
0.075683594,-0.98223877,-0.0071411133
-0.0031738281,-0.9976196,-0.0803833
0.057128906,-0.97857666,-0.04156494
0.10180664,-1.0164185,-0.051330566
0.05126953,-1.0332642,0.016784668
0.0146484375,-0.9768677,-0.0022583008
0.043701172,-1.0339966,-0.012023926
0.040283203,-1.0310669,-0.07550049
0.09057617,-0.96881104,-0.08868408
0.03540039,-0.9529419,-0.0413208
0.06518555,-1.2285767,-0.029846191
0.17480469,-0.9673462,0.017028809
-0.1105957,-0.9011841,0.031921387
0.15551758,-0.9834595,-0.07501221
-0.0075683594,-1.0149536,-0.06427002
0.123046875,-1.0320435,-0.09942627
0.046142578,-0.9085083,-0.10357666
0.03149414,-1.0283813,-0.039855957
0.15209961,-0.9727173,-0.11138916
-0.02709961,-1.053772,-0.05255127
0.118652344,-0.9690552,-0.07891846
0.044677734,-0.9783325,-0.089660645
0.09643555,-1.0396118,-0.13995361
0.099609375,-0.8464966,-0.13873291
0.1105957,-1.0015259,-0.09674072
0.103759766,-0.98809814,-0.05621338
0.15356445,-0.9807739,-0.070373535
-0.06274414,-1.0127563,0.0053100586
0.100097656,-1.0222778,0.030944824
0.2565918,-0.88482666,-0.105285645
0.1965332,-1.0112915,-0.07891846
0.2133789,-0.96954346,-0.055236816
0.22631836,-0.93096924,-0.031799316
0.17285156,-0.97003174,0.031921387
0.18774414,-0.9209595,0.08319092
0.19702148,-1.0090942,-0.0071411133
0.24145508,-0.99005127,0.00970459
0.17163086,-1.008606,-0.017150879
0.26757812,-0.9685669,0.041931152
0.19458008,-0.95440674,0.0099487305
0.15795898,-0.99542236,0.059753418
0.18457031,-0.97662354,0.045837402
0.15551758,-1.0088501,-0.047912598
0.19506836,-0.9595337,-0.04156494
0.14672852,-0.9463501,-0.058898926
0.15039062,-0.8921509,-0.097473145
0.07519531,-1.0969849,-0.08673096
0.072265625,-0.9331665,-0.18023682
-0.013671875,-1.0176392,-0.06573486
-0.017822266,-1.0545044,-0.15338135
-0.010009766,-0.8838501,-0.1572876
0.13110352,-0.9038696,-0.24664307
0.03125,-0.97076416,-0.1897583
0.115234375,-0.9480591,-0.19659424
0.09301758,-0.9710083,-0.18218994
0.11669922,-0.9512329,-0.20074463
0.09326172,-0.9561157,-0.18878174
0.10888672,-0.82647705,-0.027893066
0.09326172,-0.96710205,-0.10797119
0.15405273,-1.0076294,-0.12310791
0.1953125,-0.9212036,-0.19244385
0.12451172,-0.9546509,-0.1116333
0.14501953,-0.9837036,-0.13653564
0.1628418,-0.95880127,-0.116760254
0.16772461,-0.9751587,-0.14434814
0.18652344,-0.9627075,-0.11993408
0.20581055,-0.94659424,-0.1104126
0.1953125,-0.9685669,-0.097473145
0.18359375,-0.9290161,-0.058166504
0.106933594,-1.0496216,-0.074035645
0.13354492,-1.0027466,-0.047668457
0.24658203,-0.94732666,-0.1026001
0.19824219,-0.9151001,-0.12237549
0.21801758,-1.0046997,-0.08843994
0.23071289,-0.93927,-0.08380127
0.22949219,-0.944397,-0.07354736
0.23413086,-0.9898071,-0.08331299
0.17285156,-0.93170166,-0.014221191
0.25561523,-0.99005127,-0.08062744
0.2097168,-0.892395,-0.09503174
0.21704102,-0.9282837,-0.07281494
0.25927734,-0.9710083,-0.057434082
0.28588867,-0.9104614,-0.11627197
0.2368164,-0.9553833,-0.13604736
0.20385742,-0.97491455,-0.14190674
0.109375,-0.987854,-0.18780518
0.15576172,-0.9439087,-0.11578369
0.10913086,-0.97442627,-0.14556885
0.060302734,-0.9710083,-0.17633057
0.03857422,-0.960022,-0.144104
0.024658203,-0.9993286,-0.14752197
0.0075683594,-1.0178833,-0.13140869
-0.06616211,-0.9011841,-0.10455322
0.061279297,-1.0376587,-0.13800049
0.001953125,-0.9480591,-0.120910645
0.014160156,-0.9998169,-0.101379395
0.019042969,-1.0137329,-0.0960083
0.032470703,-0.96343994,-0.07647705
0.027832031,-1.0198364,-0.09649658
0.026123047,-0.9937134,-0.04449463
-0.013427734,-1.0110474,-0.09259033
-0.0029296875,-0.9561157,-0.07525635
0.0075683594,-0.986145,-0.15826416
0.036621094,-0.9534302,-0.1560669
-0.018554688,-0.9837036,-0.10308838
0.026611328,-1.0054321,-0.13482666
0.018066406,-0.97784424,-0.14727783
0.029052734,-0.9651489,-0.11602783
0.0925293,-0.95440674,-0.17803955
0.095947266,-1.0632935,-0.07183838
0.030029297,-1.076477,-0.044006348
0.072753906,-0.92633057,-0.124572754
0.17333984,-1.0027466,-0.16729736
0.14892578,-0.95758057,-0.15362549
0.18237305,-0.93951416,-0.15386963
0.23999023,-0.9209595,-0.12384033
0.13110352,-0.98809814,-0.09820557
0.23242188,-0.96832275,-0.06573486
0.21826172,-0.94854736,-0.024963379
0.19702148,-0.98272705,-0.06719971
0.23388672,-0.93463135,-0.08795166
0.28881836,-0.93048096,-0.12799072
0.25146484,-0.9505005,-0.117492676
0.16381836,-0.9924927,-0.07159424
0.19897461,-0.98516846,-0.07598877
0.1027832,-0.9221802,-0.04864502
0.17211914,-0.9812622,-0.09185791
0.09765625,-0.95758057,-0.15509033
0.12451172,-0.9702759,-0.13775635
0.0625,-0.95318604,-0.117492676
0.057128906,-0.987854,-0.10015869
0.020751953,-1.0130005,-0.113098145
0.07519531,-0.97052,-0.10284424
0.07128906,-0.9678345,-0.14068604
0.02758789,-1.0740356,-0.29522705
0.12426758,-0.9661255,0.02557373
0.05493164,-0.88897705,-0.10308838
0.043945312,-1.0322876,-0.13897705
0.056884766,-0.93292236,-0.17462158
0.032958984,-0.940979,-0.13043213
0.06640625,-0.9734497,-0.14459229
0.03149414,-0.9451294,-0.12701416
0.017089844,-1.0227661,-0.11529541
0.024169922,-1.0430298,-0.055236816
0.03515625,-0.93927,-0.028869629
0.12524414,-0.98931885,-0.09576416
0.028564453,-1.003479,-0.08648682
0.03930664,-1.0059204,-0.023010254
0.09082031,-0.97442627,-0.10723877
0.07519531,-0.9729614,-0.07989502
0.08642578,-0.97320557,-0.028869629
0.13793945,-0.9072876,0.020690918
0.107421875,-1.1060181,-0.04425049
0.11035156,-0.98028564,-0.04449463
0.12109375,-0.98272705,-0.04083252
0.09057617,-0.96173096,-0.029846191
0.041503906,-0.97735596,-0.022766113
0.028564453,-0.98101807,-0.058410645
0.079589844,-0.96417236,-0.04815674
0.103027344,-0.9961548,-0.031799316
0.10522461,-0.9837036,-0.030822754
0.13208008,-0.97320557,-0.070373535
0.19458008,-1.1416626,-0.093322754
0.11669922,-1.0518188,0.00579834
0.08935547,-0.9397583,0.005065918
0.14038086,-0.9331665,-0.11871338
0.12792969,-1.0278931,-0.11798096
0.18115234,-0.93536377,-0.10845947
0.14746094,-1.0293579,-0.008361816
-0.013183594,-1.1045532,-0.038879395
0.11645508,-0.9429321,-0.045715332
0.14990234,-0.9627075,-0.11529541
0.12011719,-0.9866333,-0.10211182
0.13916016,-0.9561157,-0.08477783
0.1899414,-1.0635376,-0.08648682
0.107910156,-0.93927,-0.019836426
0.1394043,-0.96954346,-0.027648926
0.12133789,-0.960022,0.011413574
0.15722656,-0.9927368,-0.006164551
0.17138672,-0.9805298,-0.05279541
0.22802734,-0.9692993,-0.06378174
0.21606445,-0.9644165,-0.019348145
0.16186523,-1.0110474,0.01776123
0.15405273,-0.94415283,0.06732178
0.106933594,-1.0027466,0.046325684
-0.008544922,-1.0352173,0.010437012
0.05126953,-0.97613525,0.027770996
0.1328125,-1.0105591,-0.0020141602
-0.0390625,-0.9649048,0.062438965
0.014892578,-0.9907837,-0.026428223
0.013427734,-0.9873657,-0.012512207
0.020996094,-0.97540283,0.0119018555
-0.026611328,-1.0142212,-0.04058838
0.016845703,-0.97320557,-0.03277588
0.014160156,-0.9963989,-0.01763916
0.014160156,-0.9990845,-0.007873535
-0.001953125,-0.96173096,-0.03302002
0.106933594,-1.0874634,-0.1494751
-0.10595703,-1.2009888,0.14105225
0.011962891,-0.91485596,-0.021057129
0.08691406,-0.99102783,-0.10040283
0.0390625,-0.99591064,-0.13140869
-0.011230469,-0.96295166,-0.09234619
0.0041503906,-0.9585571,-0.06793213
0.07080078,-0.9985962,-0.10357666
0.09350586,-0.9837036,-0.11212158
0.05810547,-0.9692993,-0.116760254
0.12133789,-0.9834595,-0.11114502
0.17260742,-0.8977661,-0.09283447
-0.0007324219,-1.0513306,-0.093322754
0.17651367,-0.93170166,-0.1194458
0.16235352,-0.9536743,-0.16558838
0.20898438,-0.96881104,-0.16217041
0.22460938,-0.9961548,-0.11553955
0.07470703,-0.92633057,-0.06304932
0.25878906,-0.91363525,-0.10870361
0.17456055,-0.97491455,-0.0413208
0.17260742,-1.0264282,-0.13140869
0.10180664,-0.9331665,-0.11871338
0.14819336,-0.9885864,-0.12432861
0.09277344,-0.97369385,-0.117492676
0.07861328,-0.9780884,-0.11627197
0.041992188,-0.9663696,-0.14508057
0.13330078,-1.0303345,-0.026184082
0.114990234,-0.9146118,-0.10357666
0.079589844,-1.0256958,-0.07696533
0.10424805,-0.9595337,-0.09942627
0.064697266,-0.98028564,-0.09820557
0.08129883,-0.98272705,-0.078186035
0.048583984,-0.95928955,-0.061584473
0.12158203,-0.9570923,-0.18048096
0.072021484,-1.0134888,-0.11602783
0.0703125,-1.0010376,-0.08868408
0.07885742,-0.975647,-0.10455322
0.08496094,-0.99176025,-0.11798096
0.068847656,-0.99102783,-0.09283447
0.080322266,-0.92926025,-0.12017822
0.08178711,-0.9673462,-0.07696533
0.07421875,-0.9907837,-0.120910645
0.11230469,-0.96173096,-0.13995361
0.08886719,-0.95196533,-0.12335205
0.084228516,-0.9776001,-0.09942627
0.071777344,-0.9924927,-0.13311768
0.11376953,-1.0916138,-0.11383057
0.1340332,-1.0769653,0.011169434
0.103515625,-0.8447876,-0.06719971
0.091552734,-1.086731,-0.09210205
0.12597656,-1.0095825,-0.16217041
0.12939453,-0.93341064,-0.1026001
0.11206055,-0.97369385,-0.117248535
0.16455078,-1.006897,0.004333496
0.041503906,-1.0574341,-0.051574707
0.107177734,-0.9529419,-0.10015869
0.1875,-0.96661377,-0.13653564
0.14990234,-0.95758057,-0.09991455
0.20166016,-0.9356079,-0.08258057
0.1772461,-1.0481567,-0.053527832
0.24267578,-0.9546509,-0.032043457
0.23608398,-0.9468384,-0.050354004
0.20947266,-0.93292236,-0.012512207
0.20336914,-0.9517212,-0.06500244
0.20458984,-0.9824829,-0.093566895
0.18408203,-0.95562744,-0.08795166
0.15673828,-0.98638916,-0.08282471
0.12548828,-0.9710083,-0.09283447
0.15991211,-1.0574341,-0.09576416
0.057373047,-1.0581665,-0.059143066
0.122558594,-0.90875244,-0.09283447
