accelX,accelY,accelZ
0.43652344,-0.79156494,-0.4487915
0.41455078,-0.803772,-0.42633057
0.43286133,-0.7971802,-0.4331665
0.4177246,-0.78448486,-0.4307251
0.42749023,-0.7962036,-0.43243408
0.4230957,-0.79693604,-0.42510986
0.42260742,-0.79693604,-0.43218994
0.4194336,-0.78912354,-0.43658447
0.42651367,-0.7966919,-0.425354
0.43188477,-0.78082275,-0.4356079
0.42944336,-0.7827759,-0.44976807
0.43286133,-0.7918091,-0.42803955
0.4440918,-0.7854614,-0.43414307
0.4350586,-0.7764282,-0.442688
0.44702148,-0.77301025,-0.43536377
0.43969727,-0.77349854,-0.46661377
0.4260254,-0.78082275,-0.44122314
0.43164062,-0.77838135,-0.43756104
0.43530273,-0.7678833,-0.43951416
0.4284668,-0.78302,-0.43780518
0.4338379,-0.79571533,-0.43170166
0.43139648,-0.7803345,-0.4336548
0.44604492,-0.7774048,-0.41607666
0.4572754,-0.7776489,-0.43048096
0.45776367,-0.77545166,-0.4241333
0.45214844,-0.78253174,-0.4385376
0.44750977,-0.78302,-0.42730713
0.44458008,-0.78375244,-0.427063
0.45263672,-0.7854614,-0.42462158
0.44873047,-0.7815552,-0.4151001
0.44360352,-0.7932739,-0.41461182
0.45092773,-0.788147,-0.41363525
0.45629883,-0.7744751,-0.42242432
0.45751953,-0.77301025,-0.42681885
0.4494629,-0.77301025,-0.43145752
0.45288086,-0.77593994,-0.42974854
0.45214844,-0.7769165,-0.42437744
0.45141602,-0.786438,-0.4368286
0.43530273,-0.7756958,-0.41827393
0.47070312,-0.76934814,-0.4397583
0.44091797,-0.7630005,-0.4373169
0.44873047,-0.77423096,-0.4439087
0.44873047,-0.7703247,-0.4414673
0.4506836,-0.7752075,-0.4524536
0.45581055,-0.7781372,-0.44781494
0.43969727,-0.7737427,-0.4492798
0.44628906,-0.7761841,-0.44000244
0.43408203,-0.7776489,-0.4602661
0.4345703,-0.8015747,-0.42193604
0.4494629,-0.769104,-0.4397583
0.44995117,-0.77667236,-0.44830322
0.43554688,-0.7761841,-0.43878174
0.45263672,-0.7671509,-0.425354
0.4572754,-0.76104736,-0.440979
0.4465332,-0.7678833,-0.43634033
0.46411133,-0.7630005,-0.45098877
0.46166992,-0.7625122,-0.45367432
0.43554688,-0.78448486,-0.43023682
0.45483398,-0.78302,-0.44122314
0.45239258,-0.7678833,-0.4368286
0.43676758,-0.77227783,-0.43780518
0.44433594,-0.7827759,-0.4336548
0.45043945,-0.77789307,-0.4414673
0.45532227,-0.7698364,-0.44293213
0.44262695,-0.7683716,-0.46588135
0.44677734,-0.7866821,-0.43292236
0.45483398,-0.7786255,-0.43170166
0.44726562,-0.7678833,-0.43829346
0.4428711,-0.770813,-0.44024658
0.44873047,-0.76934814,-0.43389893
0.46655273,-0.77130127,-0.4368286
0.4453125,-0.7761841,-0.44024658
0.44799805,-0.7720337,-0.4578247
0.44384766,-0.7871704,-0.42633057
0.45361328,-0.7715454,-0.4414673
0.4428711,-0.77056885,-0.4434204
