accelX,accelY,accelZ
0.083496094,-0.23223877,0.043151855
-0.63061523,-2.0,1.0966187
-0.810791,-0.90875244,0.031677246
0.033447266,-1.192688,0.3607788
-0.07373047,-0.4336548,0.17059326
-0.32226562,-0.16412354,-0.09918213
-0.31982422,-0.42852783,-0.35211182
-0.21679688,-1.4424438,0.5680542
-0.7751465,-1.3086548,0.5778198
0.018554688,-0.5991821,-0.055725098
0.044677734,-0.3814087,-0.009094238
0.10986328,-0.37408447,-0.14605713
0.89990234,-1.2627563,0.06536865
-0.27514648,-1.7102661,0.20770264
0.088134766,-0.8530884,0.1618042
-0.038330078,-0.91851807,0.26556396
-0.16674805,-0.31036377,0.08001709
-0.13745117,-0.22784424,-0.16778564
-0.6826172,-2.0,0.13006592
-0.059814453,-1.1912231,0.09857178
-0.48632812,-1.3289185,0.46185303
-0.020996094,-0.34552002,-0.07965088
0.048583984,-0.48809814,0.022155762
0.0769043,-0.33062744,-0.14923096
1.7341309,-2.0,-0.16021729
-0.6923828,-1.4365845,-0.21734619
0.1862793,-1.2009888,0.369812
-0.111328125,-0.5581665,0.20037842
-0.2277832,-0.069885254,-0.089904785
-0.103271484,-0.26031494,-0.44537354
0.66430664,-2.0,0.5482788
-0.8327637,-1.663147,0.35980225
-0.2536621,-1.0542603,0.04852295
0.052246094,-0.5244751,0.012390137
-0.008056641,-0.5630493,0.048034668
0.029541016,-0.089904785,-0.07159424
-0.15283203,-2.0,0.9237671
-0.91308594,-1.18219,-0.025939941
0.016113281,-1.2385864,0.2921753
-0.06616211,-0.45587158,0.1942749
-0.3696289,-0.08111572,-0.10992432
-0.24780273,-0.39263916,-0.4126587
0.25585938,-1.6860962,0.63079834
-0.92578125,-1.5391235,0.31414795
-0.08642578,-0.69317627,-0.07598877
0.06689453,-0.36187744,0.030212402
0.09472656,-0.37945557,0.03265381
0.21582031,-0.45587158,0.07366943
-0.3791504,-1.6907349,0.99334717
-0.3059082,-0.6292114,0.055358887
-0.17382812,-1.2131958,0.3546753
-0.030273438,-0.41046143,0.16033936
-0.3017578,-0.15411377,-0.054748535
-0.5048828,-0.6355591,-0.22271729
-0.19238281,-0.9368286,0.46063232
-0.673584,-1.0986938,0.50653076
0.095947266,-0.548645,-0.07623291
0.076416016,-0.56378174,0.034118652
0.099609375,-0.4751587,-0.14630127
0.77197266,-0.9734497,0.06121826
-0.41357422,-1.7263794,0.1864624
0.12792969,-0.98223877,0.2489624
-0.13110352,-0.8440552,0.2748413
-0.07446289,-0.29058838,0.049987793
-0.087890625,-0.15362549,-0.15704346
-0.7324219,-1.7815552,0.22845459
0.007080078,-1.1021118,0.15863037
-0.5283203,-1.0542603,0.17376709
0.25341797,-0.5623169,0.06951904
0.016357422,-0.42388916,0.050476074
