accelX,accelY,accelZ
0.701416,-0.28302002,0.6635132
0.7055664,-0.28936768,0.6715698
0.7043457,-0.2925415,0.6691284
0.69628906,-0.2871704,0.6691284
0.7036133,-0.29571533,0.6654663
0.7102051,-0.27960205,0.6671753
0.7145996,-0.29351807,0.6613159
0.704834,-0.29107666,0.664978
0.70288086,-0.2888794,0.6647339
0.703125,-0.28277588,0.66522217
0.70996094,-0.28424072,0.6600952
0.70532227,-0.2876587,0.6679077
0.7121582,-0.27911377,0.66937256
0.70410156,-0.27423096,0.664978
0.70874023,-0.28961182,0.67474365
0.7114258,-0.2822876,0.6671753
0.7060547,-0.29571533,0.6600952
0.6984863,-0.28814697,0.66693115
0.7102051,-0.29107666,0.6625366
0.70458984,-0.28790283,0.6588745
0.71069336,-0.28448486,0.67352295
0.70581055,-0.2876587,0.65911865
0.7133789,-0.28546143,0.6635132
0.7116699,-0.29693604,0.6600952
0.70581055,-0.29156494,0.64886475
0.7092285,-0.2871704,0.66693115
0.70751953,-0.28863525,0.652771
0.70336914,-0.2883911,0.6642456
0.7067871,-0.284729,0.664978
0.7060547,-0.29278564,0.66033936
0.70532227,-0.28985596,0.6610718
0.7141113,-0.28570557,0.6610718
0.7060547,-0.28619385,0.6642456
0.7102051,-0.29034424,0.6742554
0.7043457,-0.27667236,0.6679077
0.6982422,-0.28961182,0.66033936
0.70996094,-0.29693604,0.6593628
0.70751953,-0.28302002,0.66448975
0.70751953,-0.2852173,0.65740967
0.703125,-0.28936768,0.6642456
0.7072754,-0.29327393,0.6618042
0.70288086,-0.28375244,0.66082764
0.7089844,-0.29034424,0.66278076
0.69921875,-0.28985596,0.6547241
0.71191406,-0.2859497,0.65448
0.7104492,-0.29107666,0.67303467
0.7092285,-0.27911377,0.6571655
0.71362305,-0.28741455,0.6654663
0.7077637,-0.29229736,0.6715698
0.70288086,-0.29571533,0.65789795
0.701416,-0.28912354,0.6593628
0.7036133,-0.28375244,0.66986084
0.70874023,-0.29083252,0.6598511
0.7109375,-0.2913208,0.664978
0.720459,-0.27716064,0.670105
0.7043457,-0.28448486,0.6635132
0.7158203,-0.2949829,0.66326904
0.70825195,-0.27642822,0.6725464
0.7102051,-0.2888794,0.6647339
0.7050781,-0.28936768,0.66937256
0.7062988,-0.28155518,0.6725464
0.70703125,-0.28448486,0.67059326
0.69970703,-0.28179932,0.6703491
0.7006836,-0.28692627,0.664978
0.69799805,-0.28546143,0.6742554
0.69921875,-0.28082275,0.6757202
0.7026367,-0.28155518,0.6779175
0.7043457,-0.2625122,0.6803589
0.6982422,-0.28033447,0.68182373
0.7104492,-0.27789307,0.6742554
0.6977539,-0.27471924,0.68621826
0.69799805,-0.27642822,0.67840576
0.6953125,-0.27667236,0.68084717
0.70043945,-0.27301025,0.6845093
0.6921387,-0.270813,0.6774292
0.69140625,-0.26983643,0.68963623
0.6960449,-0.27349854,0.69207764
0.7006836,-0.2769165,0.6845093
0.68847656,-0.26690674,0.680603
0.69140625,-0.26324463,0.6876831
0.68774414,-0.26568604,0.67962646
0.6948242,-0.27423096,0.6918335
0.69433594,-0.2774048,0.68499756
0.6882324,-0.26568604,0.68914795
0.69018555,-0.2666626,0.6947632
0.6855469,-0.27227783,0.6930542
0.68652344,-0.27105713,0.69525146
0.6933594,-0.26812744,0.69085693
0.6855469,-0.2666626,0.69403076
0.69262695,-0.2715454,0.6871948
0.6899414,-0.2666626,0.68743896
0.6933594,-0.27056885,0.6815796
0.6862793,-0.26983643,0.6774292
0.6936035,-0.28009033,0.68914795
0.6843262,-0.26690674,0.69085693
0.6948242,-0.26861572,0.6947632
0.6887207,-0.27252197,0.69085693
0.69506836,-0.28155518,0.68377686
0.69311523,-0.27642822,0.6793823
0.6989746,-0.27301025,0.68548584
0.6965332,-0.27496338,0.67889404
0.69018555,-0.28204346,0.68792725
0.69628906,-0.28155518,0.6803589
0.6879883,-0.28009033,0.6820679
0.6977539,-0.26983643,0.68548584
0.6906738,-0.28131104,0.68084717
0.7001953,-0.29034424,0.68304443
0.6948242,-0.27593994,0.67523193
0.6960449,-0.28546143,0.6696167
0.7001953,-0.2798462,0.6815796
0.6994629,-0.28790283,0.67401123
0.69873047,-0.28424072,0.6715698
0.7026367,-0.28302002,0.6703491
0.69970703,-0.28814697,0.6725464
0.6989746,-0.29205322,0.6742554
0.7011719,-0.28668213,0.6671753
0.6960449,-0.28570557,0.6664429
0.7077637,-0.28936768,0.6671753
0.7043457,-0.2852173,0.68426514
0.68774414,-0.28619385,0.66204834
0.70532227,-0.2954712,0.66937256
0.701416,-0.28399658,0.6703491
0.703125,-0.29327393,0.6679077
0.703125,-0.29449463,0.67059326
0.7080078,-0.29473877,0.6696167
0.70336914,-0.29107666,0.664978
0.7062988,-0.29205322,0.66741943
0.70654297,-0.29034424,0.66693115
0.7006836,-0.29522705,0.66400146
0.7006836,-0.2871704,0.67303467
0.7026367,-0.2913208,0.6671753
0.7097168,-0.29034424,0.6664429
0.7092285,-0.29180908,0.67059326
0.6970215,-0.2876587,0.66619873
0.7077637,-0.30352783,0.67303467
0.7055664,-0.28204346,0.6708374
0.70532227,-0.2949829,0.66815186
0.70214844,-0.2901001,0.6671753
0.6989746,-0.29840088,0.6613159
0.70288086,-0.28814697,0.65911865
0.7109375,-0.29400635,0.6647339
0.7067871,-0.29107666,0.6635132
0.70092773,-0.29522705,0.6676636
0.70336914,-0.28448486,0.66400146
0.71118164,-0.29083252,0.6635132
0.7077637,-0.28814697,0.66571045
0.69677734,-0.3015747,0.6642456
0.7011719,-0.29449463,0.6598511
0.7011719,-0.30303955,0.66326904
0.70043945,-0.29083252,0.6676636
0.7055664,-0.29864502,0.6630249
0.6989746,-0.300354,0.66571045
0.70947266,-0.29522705,0.6696167
0.7104492,-0.28668213,0.66156006
0.703125,-0.29083252,0.6715698
0.703125,-0.2942505,0.6688843
0.7067871,-0.2962036,0.666687
0.6972656,-0.29083252,0.6676636
0.6923828,-0.2835083,0.67645264
0.7038574,-0.2930298,0.66278076
0.6999512,-0.28668213,0.66400146
0.70214844,-0.28961182,0.6845093
0.70092773,-0.28204346,0.6749878
0.6999512,-0.28033447,0.66864014
0.69970703,-0.2786255,0.6781616
0.69433594,-0.28570557,0.6798706
0.6977539,-0.28448486,0.68499756
0.6936035,-0.27471924,0.6791382
0.6960449,-0.27911377,0.6798706
0.6933594,-0.27545166,0.6881714
0.69140625,-0.28131104,0.6803589
0.68603516,-0.27374268,0.68426514
0.68652344,-0.27960205,0.684021
0.6875,-0.2678833,0.67718506
0.68725586,-0.28082275,0.69525146
0.68530273,-0.28009033,0.69329834
0.68847656,-0.26739502,0.69403076
0.6870117,-0.2786255,0.6954956
0.6882324,-0.27642822,0.6937866
0.68603516,-0.2756958,0.69158936
0.6867676,-0.27301025,0.6989136
0.6862793,-0.2744751,0.69647217
0.6816406,-0.2774048,0.69818115
0.6821289,-0.269104,0.696228
0.6816406,-0.2649536,0.69207764
0.68481445,-0.26763916,0.6901245
0.6826172,-0.2774048,0.7045288
0.6804199,-0.2756958,0.69866943
0.6833496,-0.2642212,0.69158936
0.6821289,-0.2715454,0.6947632
0.6879883,-0.27496338,0.69696045
0.68652344,-0.27178955,0.6935425
0.6882324,-0.27838135,0.6984253
0.6904297,-0.2793579,0.69329834
0.68847656,-0.28155518,0.6925659
0.6855469,-0.2798462,0.6847534
0.69311523,-0.28399658,0.68377686
0.69506836,-0.2727661,0.6762085
0.689209,-0.2852173,0.6876831
0.69506836,-0.28277588,0.67767334
0.689209,-0.2810669,0.6828003
0.6894531,-0.29034424,0.680603
0.6923828,-0.28302002,0.6820679
0.6953125,-0.28619385,0.6791382
0.69555664,-0.28570557,0.6779175
0.69921875,-0.28546143,0.6762085
0.69506836,-0.29058838,0.6766968
0.6948242,-0.28912354,0.670105
0.6906738,-0.3008423,0.6847534
0.70336914,-0.27960205,0.65838623
0.7026367,-0.28399658,0.6791382
0.69750977,-0.27960205,0.6781616
0.69311523,-0.28570557,0.6642456
0.6999512,-0.29449463,0.67767334
0.703125,-0.27960205,0.67059326
0.6989746,-0.30108643,0.6679077
0.69140625,-0.2871704,0.6679077
0.7011719,-0.29962158,0.66815186
0.71118164,-0.2888794,0.670105
0.7055664,-0.2954712,0.67059326
0.70214844,-0.28863525,0.66204834
0.6977539,-0.29962158,0.6688843
0.7023926,-0.29034424,0.66619873
0.70410156,-0.29180908,0.6659546
0.6977539,-0.2913208,0.6659546
0.7023926,-0.29156494,0.6720581
0.70214844,-0.2937622,0.6727905
0.6928711,-0.29180908,0.66400146
0.70654297,-0.29840088,0.66326904
0.70703125,-0.28277588,0.6708374
0.70288086,-0.2954712,0.6727905
0.7043457,-0.29229736,0.6642456
0.7050781,-0.300354,0.66400146
0.69970703,-0.28961182,0.6622925
0.701416,-0.2949829,0.6742554
0.7019043,-0.29473877,0.66815186
0.69970703,-0.29595947,0.6725464
0.7060547,-0.28619385,0.66619873
0.7067871,-0.2962036,0.6713257
0.7067871,-0.29034424,0.66571045
0.70654297,-0.28082275,0.6757202
0.703125,-0.28033447,0.6647339
0.71191406,-0.29644775,0.6727905
0.69970703,-0.28302002,0.6637573
0.704834,-0.28863525,0.66400146
0.7062988,-0.29473877,0.670105
0.7043457,-0.29888916,0.670105
0.7001953,-0.2925415,0.66693115
0.7062988,-0.2954712,0.67401123
0.6958008,-0.29766846,0.6732788
0.7001953,-0.28912354,0.6708374
0.6984863,-0.29815674,0.6671753
0.7001953,-0.2883911,0.67303467
0.6999512,-0.29083252,0.6744995
0.6972656,-0.28985596,0.67962646
0.6875,-0.29083252,0.67840576
0.68847656,-0.28790283,0.68499756
0.69750977,-0.28497314,0.6793823
0.6948242,-0.28131104,0.68865967
0.6899414,-0.28814697,0.6835327
0.68481445,-0.286438,0.6876831
0.6899414,-0.28082275,0.68573
0.6870117,-0.2774048,0.6893921
0.68115234,-0.27911377,0.6925659
0.68530273,-0.27838135,0.6925659
0.68652344,-0.27716064,0.7020874
0.6850586,-0.27838135,0.70184326
0.68237305,-0.27789307,0.7008667
0.6862793,-0.26983643,0.70599365
0.6748047,-0.26763916,0.7040405
0.6904297,-0.2781372,0.69866943
0.6772461,-0.26470947,0.7055054
0.6845703,-0.26837158,0.6991577
0.6779785,-0.2715454,0.713562
0.6743164,-0.27667236,0.70477295
0.6791992,-0.26641846,0.6950073
0.67700195,-0.26812744,0.7147827
0.68066406,-0.27056885,0.7106323
0.66967773,-0.26983643,0.7028198
0.670166,-0.27130127,0.701355
0.6796875,-0.2649536,0.7243042
0.66845703,-0.26080322,0.72039795
0.68188477,-0.26690674,0.7091675
0.66918945,-0.25958252,0.7160034
0.6694336,-0.27252197,0.7128296
0.6699219,-0.26104736,0.7172241
0.6777344,-0.26568604,0.7147827
0.67822266,-0.2625122,0.71087646
0.6657715,-0.27008057,0.711853
0.6750488,-0.27130127,0.71429443
0.6699219,-0.26812744,0.70599365
0.6699219,-0.27227783,0.7074585
0.66748047,-0.28033447,0.70111084
0.67749023,-0.27398682,0.7133179
0.67529297,-0.2774048,0.70355225
0.67822266,-0.26885986,0.7025757
0.6750488,-0.27667236,0.7020874
0.6726074,-0.27838135,0.7098999
0.67871094,-0.27911377,0.7067261
0.6850586,-0.28033447,0.7037964
0.67822266,-0.28497314,0.7003784
0.67626953,-0.2859497,0.7028198
0.68115234,-0.28131104,0.7001343
0.68359375,-0.27789307,0.69573975
0.68603516,-0.28619385,0.70306396
0.685791,-0.2913208,0.6815796
0.68115234,-0.29400635,0.69207764
0.6887207,-0.2901001,0.68499756
0.6843262,-0.29278564,0.69036865
0.69262695,-0.28668213,0.6847534
0.68896484,-0.28741455,0.69403076
0.6855469,-0.29351807,0.6847534
0.6875,-0.28912354,0.68573
0.6855469,-0.2949829,0.6815796
0.6916504,-0.2991333,0.69036865
0.6894531,-0.2913208,0.6786499
0.6921387,-0.29937744,0.68133545
0.69384766,-0.2942505,0.6781616
0.69628906,-0.29083252,0.6754761
0.69433594,-0.2966919,0.67645264
0.69677734,-0.2883911,0.6852417
0.6921387,-0.2937622,0.6762085
0.701416,-0.30303955,0.6793823
0.6999512,-0.28546143,0.67303467
0.6994629,-0.30133057,0.66815186
0.6911621,-0.29400635,0.66864014
0.6940918,-0.3069458,0.6659546
0.6977539,-0.29473877,0.67059326
0.69970703,-0.30255127,0.66864014
0.6965332,-0.29644775,0.668396
0.69750977,-0.2962036,0.6696167
0.7038574,-0.30181885,0.6679077
0.69799805,-0.30499268,0.668396
0.6999512,-0.29986572,0.67059326
0.69433594,-0.29742432,0.6708374
0.69506836,-0.29449463,0.6708374
0.6948242,-0.28912354,0.66082764
0.7019043,-0.30230713,0.6781616
0.6972656,-0.2937622,0.6671753
0.7006836,-0.302063,0.6769409
0.7001953,-0.29840088,0.6691284
0.69921875,-0.3027954,0.670105
0.6984863,-0.29742432,0.6654663
0.70581055,-0.30108643,0.66986084
0.6977539,-0.29522705,0.65960693
0.6972656,-0.30059814,0.6703491
0.6977539,-0.29571533,0.6676636
0.6999512,-0.29473877,0.6713257
0.70043945,-0.29937744,0.666687
0.6977539,-0.30352783,0.6664429
0.70214844,-0.29034424,0.6593628
0.7023926,-0.30377197,0.67474365
0.7038574,-0.2979126,0.666687
0.7060547,-0.29351807,0.6622925
0.7062988,-0.30010986,0.6664429
0.7038574,-0.30645752,0.66693115
0.70166016,-0.29083252,0.66619873
0.7019043,-0.30377197,0.6688843
0.70410156,-0.2991333,0.6679077
0.70288086,-0.30181885,0.67108154
0.703125,-0.2991333,0.666687
0.701416,-0.28985596,0.66986084
0.6977539,-0.2962036,0.6725464
0.69506836,-0.29522705,0.6715698
0.6923828,-0.30181885,0.6688843
0.68481445,-0.29962158,0.6832886
0.6911621,-0.29327393,0.6744995
